maloaigiay,mssv,lydoxacnhan,dain,baosai,lydocapthe,lydosai,daky,dadongdau,daphat
4.0,8BE31DF9XPvAibaEXe8WD3qnVG2b/cOKJN6hzN9R,0,1.0,1.0,0,1,1,1,1.0
4.0,8243FB32XPvAibaEXe9eSUilQ3V71jduVbuxe6rY,0,1.0,1.0,0,1,1,1,1.0
4.0,A6066FB1XPvAibaEXe8ydgsBCmjqAwCLOP/9AoDk,0,1.0,1.0,0,1,1,1,1.0
4.0,7537F548XPvAibaEXe9upvU5DvuC9p8OJugMk9rC,0,1.0,1.0,0,1,1,1,1.0
4.0,D164AD41XPvAibaEXe/+PcSgI7YkeRGJU4dHMEgp,0,1.0,1.0,0,1,1,1,1.0
4.0,66B24040XPvAibaEXe+wmtNhlfgIwn9iSiemRgPv,0,1.0,1.0,0,1,1,1,1.0
4.0,534F880CXPvAibaEXe/caEx4rNa5qYi8oannUiVw,0,1.0,1.0,0,1,1,1,1.0
4.0,51E1C3E0XPvAibaEXe+4hxKfaQWuhLp2zzmiiyRe,0,1.0,1.0,0,1,0,0,0.0
4.0,47140B5BXPvAibaEXe+cD1fKElqxL341hodw+e7I,0,1.0,1.0,0,1,0,0,0.0
4.0,85100785XPvAibaEXe9FiaSoce50DO/IaKolpO0O,0,1.0,1.0,0,1,0,0,0.0
4.0,5E0FC4EBXPvAibaEXe/PGAaNNWvbUCzKilEFlh7i,0,1.0,1.0,0,1,0,0,0.0
4.0,22B7891BXPvAibaEXe9ajZoptpw4tY9OHdhwO7Pg,0,1.0,1.0,0,9,0,0,0.0
4.0,68A6C4F9XPvAibaEXe9oenRjqNmEXzXRzv4simoh,0,1.0,1.0,0,9,0,0,0.0
4.0,68A6C4F9XPvAibaEXe9oenRjqNmEXzXRzv4simoh,0,1.0,1.0,0,9,0,0,0.0
4.0,5EFC6D3CXPvAibaEXe+TQJLvJOj4BW6T+T6AMVPf,0,1.0,1.0,0,9,0,0,0.0
4.0,6BB67E26XPvAibaEXe/1obfbwrsd5+KaZ8cYU5CS,0,1.0,1.0,0,9,0,0,0.0
4.0,A8030220XPvAibaEXe8zt9d6Yn9pDDeihExXJPIT,0,1.0,1.0,0,9,0,0,0.0
4.0,A8030220XPvAibaEXe8zt9d6Yn9pDDeihExXJPIT,0,1.0,1.0,0,9,0,0,0.0
4.0,39CFA80DXPvAibaEXe+tg0ae8qw/giuc2CTRAuM8,0,1.0,1.0,0,9,0,0,0.0
4.0,AF12AD92XPvAibaEXe/X/wixypGyAooCMIgpNDia,0,1.0,1.0,0,9,0,0,0.0
4.0,DBC11C69XPvAibaEXe9LZwdMb86KA6Wl57kbLAGS,0,1.0,1.0,0,9,0,0,0.0
4.0,354309A2XPvAibaEXe8aMmuWiMhL4vWN6UGHCU4I,0,1.0,1.0,0,9,0,0,0.0
4.0,0E78BDE9XPvAibaEXe9U/K5zYZONT1sJ1bWJmpI3,0,0.0,0.0,0,9,0,0,0.0
1.0,6ADA9DBAXPvAibaEXe9MQ7MBXxp/M2MhoNKCuCBr,1,0.0,0.0,0,0,0,0,0.0
3.0,9E9A38AEXPvAibaEXe879+AOg1gh8jBg5Ccj9ksF,0,0.0,0.0,0,9,0,0,0.0
1.0,9E9A38AEXPvAibaEXe879+AOg1gh8jBg5Ccj9ksF,2,0.0,0.0,0,9,0,0,0.0
3.0,9E9A38AEXPvAibaEXe879+AOg1gh8jBg5Ccj9ksF,0,0.0,0.0,0,9,0,0,0.0
1.0,9E9A38AEXPvAibaEXe879+AOg1gh8jBg5Ccj9ksF,10,0.0,0.0,0,9,0,0,0.0
3.0,9E9A38AEXPvAibaEXe879+AOg1gh8jBg5Ccj9ksF,0,0.0,0.0,0,9,0,0,0.0
1.0,9E9A38AEXPvAibaEXe879+AOg1gh8jBg5Ccj9ksF,1,0.0,0.0,0,9,0,0,0.0
1.0,9060AE5FXPvAibaEXe80gGmWuNekT7ow9cjIQrPL,1,0.0,0.0,0,0,0,0,0.0
1.0,9E9A38AEXPvAibaEXe879+AOg1gh8jBg5Ccj9ksF,1,0.0,0.0,0,9,0,0,0.0
3.0,9E9A38AEXPvAibaEXe879+AOg1gh8jBg5Ccj9ksF,0,0.0,0.0,0,9,0,0,0.0
1.0,5C5B33CCXPvAibaEXe9h45naFhFKYqqSE6oJtu2D,1,0.0,0.0,0,0,0,0,0.0
1.0,F0C15C4CXPvAibaEXe/7sxkigC7f5yQxLj4lTYh9,1,0.0,0.0,0,0,0,0,0.0
1.0,91F785ABXPvAibaEXe/lOccskaOiO5y4GbVvuRQu,1,0.0,0.0,0,0,0,0,0.0
1.0,5EA0E379XPvAibaEXe9Xnw4t0GPgx3ZLzmzrJTA6,10,0.0,0.0,0,0,0,0,0.0
1.0,D93973F0XPvAibaEXe9MSDlNDFbYdv+00TzAQCSX,1,0.0,0.0,0,0,0,0,0.0
1.0,5D496A92XPvAibaEXe8e/5ryJ9YpublYeFlN8Tq2,1,0.0,0.0,0,0,0,0,0.0
1.0,257A2AFEXPvAibaEXe8dEe4TA8wgH6MCn94ozkxV,1,0.0,0.0,0,0,0,0,0.0
1.0,FD2CE95BXPvAibaEXe/btl79MArZLJR3+hujllk+,1,0.0,0.0,0,0,0,0,0.0
1.0,FD2CE95BXPvAibaEXe/btl79MArZLJR3+hujllk+,1,0.0,0.0,0,0,0,0,0.0
1.0,73C3BE20XPvAibaEXe/rp0ev/rDe02svV60+Acoz,1,0.0,0.0,0,0,0,0,0.0
1.0,E5E0D43FXPvAibaEXe8/3iNqySORb3L2iR3l7H2W,1,0.0,0.0,0,0,0,0,0.0
1.0,354309A2XPvAibaEXe8aMmuWiMhL4vWN6UGHCU4I,10,0.0,0.0,0,0,0,0,0.0
1.0,C9FC6C3FXPvAibaEXe8zBeLfIMmoBNu79kGcYn5S,10,0.0,0.0,0,6,0,0,0.0
1.0,B6BE9570XPvAibaEXe/NExuU8f5CHzM46oj4x6pe,1,0.0,0.0,0,0,0,0,0.0
1.0,134B0E11XPvAibaEXe+sfU1lcH9y3wqzt5gIecFn,1,0.0,0.0,0,0,0,0,0.0
1.0,0A2744ACXPvAibaEXe+4hxKfaQWuhJdFGWeKvxxz,1,0.0,0.0,0,0,0,0,0.0
1.0,95F94B89XPvAibaEXe+UuZ4QW1XoS5OCloMSJfVs,1,0.0,0.0,0,0,0,0,0.0
1.0,A0CBAC25XPvAibaEXe/PGAaNNWvbUIg+w572qFZR,1,0.0,0.0,0,0,0,0,0.0
3.0,BEF82D76XPvAibaEXe+sfU1lcH9y35HnL8Rbs6ER,0,0.0,0.0,0,0,0,0,0.0
1.0,09D81761XPvAibaEXe8ydgsBCmjqA/3YAY3pxZOP,10,0.0,0.0,0,0,0,0,0.0
3.0,20898D54XPvAibaEXe9V1gtTDRnQF+sW2Hlc0Ngw,0,0.0,0.0,0,0,0,0,0.0
3.0,20898D54XPvAibaEXe9V1gtTDRnQF+sW2Hlc0Ngw,0,0.0,0.0,0,0,0,0,0.0
1.0,62464061XPvAibaEXe/FejQN8/S5fFT8yNMVC8wh,1,0.0,0.0,0,0,0,0,0.0
3.0,DBC11C69XPvAibaEXe9LZwdMb86KA6Wl57kbLAGS,0,0.0,0.0,0,0,0,0,0.0
1.0,BB5855E7XPvAibaEXe9ajZoptpw4tT2lUq2wSryl,1,0.0,0.0,0,0,0,0,0.0
3.0,D6A91BB3XPvAibaEXe88UewilValgNB25t04T45/,0,0.0,0.0,0,0,0,0,0.0
1.0,EE98DE11XPvAibaEXe+1P/4gNbgrecMcGsUFy/kO,8,0.0,0.0,0,0,0,0,0.0
1.0,5B6FB29AXPvAibaEXe/FWKstHRRDncvHBA06Iekd,1,0.0,0.0,0,0,0,0,0.0
1.0,5B6FB29AXPvAibaEXe/FWKstHRRDncvHBA06Iekd,1,0.0,0.0,0,0,0,0,0.0
1.0,5B6FB29AXPvAibaEXe/FWKstHRRDncvHBA06Iekd,3,0.0,0.0,0,0,0,0,0.0
1.0,5B6FB29AXPvAibaEXe/FWKstHRRDncvHBA06Iekd,3,0.0,0.0,0,0,0,0,0.0
1.0,5B6FB29AXPvAibaEXe/FWKstHRRDncvHBA06Iekd,1,0.0,0.0,0,0,0,0,0.0
3.0,5B6FB29AXPvAibaEXe/FWKstHRRDncvHBA06Iekd,0,0.0,0.0,0,0,0,0,0.0
3.0,5B6FB29AXPvAibaEXe/FWKstHRRDncvHBA06Iekd,0,0.0,0.0,0,0,0,0,0.0
3.0,C9FC6C3FXPvAibaEXe8zBeLfIMmoBNu79kGcYn5S,0,0.0,0.0,0,0,0,0,0.0
1.0,9C27D55DXPvAibaEXe9iBRrLJjO8dRjd7Zs5TV2/,10,0.0,0.0,0,0,0,0,0.0
1.0,8DD54882XPvAibaEXe+lo6eJkHWaQfUDaN2PBVrw,1,0.0,0.0,0,0,0,0,0.0
1.0,832D5B8CXPvAibaEXe+Xxbs4kvH/k/CWwFVACUgl,1,0.0,0.0,0,0,0,0,0.0
1.0,76CACACBXPvAibaEXe9hPQQhQOOPyV0cvrwNuPGz,3,0.0,0.0,0,0,0,0,0.0
1.0,809877DCXPvAibaEXe8/3iNqySORb/0vLoIti8Og,1,0.0,0.0,0,0,0,0,0.0
1.0,76CACACBXPvAibaEXe9hPQQhQOOPyV0cvrwNuPGz,10,0.0,0.0,0,0,0,0,0.0
1.0,76CACACBXPvAibaEXe9hPQQhQOOPyV0cvrwNuPGz,1,0.0,0.0,0,9,0,0,0.0
1.0,76CACACBXPvAibaEXe9hPQQhQOOPyV0cvrwNuPGz,10,0.0,0.0,0,9,0,0,0.0
1.0,C7EF9C82XPvAibaEXe99j2P15eeB00WXloSqxIij,1,0.0,0.0,0,0,0,0,0.0
1.0,D58840DCXPvAibaEXe9ZsjBGMHTvphkgWrjhffHl,1,0.0,0.0,0,0,0,0,0.0
1.0,57A9F0AEXPvAibaEXe8T1DiYsmlfsSBkagc8gdBG,1,0.0,0.0,0,0,0,0,0.0
1.0,94D07C75XPvAibaEXe93PEySAJOVk2ldmZ8HMbbn,1,0.0,0.0,0,0,0,0,0.0
1.0,8FAA301EXPvAibaEXe/+PcSgI7YkecbF3wQdfAL2,1,0.0,0.0,0,0,0,0,0.0
1.0,9D2478E5XPvAibaEXe9MSDlNDFbYdoly8gfyWDms,1,0.0,0.0,0,0,0,0,0.0
3.0,8FAA301EXPvAibaEXe/+PcSgI7YkecbF3wQdfAL2,0,0.0,0.0,0,0,0,0,0.0
1.0,57203F91XPvAibaEXe9JDlHA4z2GHFHVJ5vTRj7d,1,0.0,0.0,0,0,0,0,0.0
1.0,E7748004XPvAibaEXe/btl79MArZLOOaYoVFdLPX,1,0.0,0.0,0,0,0,0,0.0
1.0,CD52678BXPvAibaEXe97hU2RTHdNnHA5E5DKdC+D,1,0.0,0.0,0,0,0,0,0.0
1.0,CD84523EXPvAibaEXe+LLvbxzunmJA9YRcwSMo7A,1,0.0,0.0,0,0,0,0,0.0
1.0,B527F688XPvAibaEXe9U/K5zYZONT1/SQtZRNrnP,7,0.0,0.0,0,0,0,0,0.0
3.0,06D3D633XPvAibaEXe+ai34rvuG7eBcAMYeGeXqe,0,0.0,0.0,0,0,0,0,0.0
1.0,F8F31D23XPvAibaEXe/uH+ehSKMSjeRjIY7xBtl6,1,0.0,0.0,0,0,0,0,0.0
3.0,38319AE7XPvAibaEXe9ajZoptpw4tZCDFSYBMFfO,0,0.0,0.0,0,0,0,0,0.0
1.0,44F8D5D7XPvAibaEXe88tz7NL7l/gtFUOkxXz2Vn,1,0.0,0.0,0,0,0,0,0.0
1.0,2D49AC3CXPvAibaEXe8Cym7B6GX+TjCt0Zgg9NLj,1,0.0,0.0,0,0,0,0,0.0
1.0,6A0E3807XPvAibaEXe/H1VZJBzJAwtB2TbvuX3AM,3,0.0,0.0,0,0,0,0,0.0
1.0,D7CA94CBXPvAibaEXe/1obfbwrsd5+Nef5NC1QiZ,1,0.0,0.0,0,0,0,0,0.0
1.0,FB027AC4XPvAibaEXe9h45naFhFKYkJc3pvc6Xzn,1,0.0,0.0,0,0,0,0,0.0
1.0,81EE8EF2XPvAibaEXe9o3csoNuwUvFCXzXJKbMVz,3,0.0,0.0,0,0,0,0,0.0
1.0,25D5AEC1XPvAibaEXe/k62DFAfrQTuhyEMCJFErp,3,0.0,0.0,0,0,0,0,0.0
1.0,25D5AEC1XPvAibaEXe/k62DFAfrQTuhyEMCJFErp,3,0.0,0.0,0,0,0,0,0.0
1.0,51BD86DFXPvAibaEXe+lo6eJkHWaQbDd3aiNSKaR,1,0.0,0.0,0,0,0,0,0.0
1.0,81D2AB1FXPvAibaEXe/YKAlYnC3m9ztTf89k7OWJ,1,0.0,0.0,0,0,0,0,0.0
1.0,BD5B5405XPvAibaEXe/GFbVLDV6SZHSuuAr+V5Hu,1,0.0,0.0,0,0,0,0,0.0
1.0,BD5B5405XPvAibaEXe/GFbVLDV6SZHSuuAr+V5Hu,1,0.0,0.0,0,0,0,0,0.0
1.0,B5555906XPvAibaEXe97hU2RTHdNnD7ewXgRdfmS,10,0.0,0.0,0,9,0,0,0.0
1.0,047B5CA3XPvAibaEXe8c53vaOKMxC239GQMYdXlR,1,0.0,0.0,0,0,0,0,0.0
1.0,F309234EXPvAibaEXe/YKAlYnC3m9+IBO6iZJ0Cn,1,0.0,0.0,0,0,0,0,0.0
3.0,F309234EXPvAibaEXe/YKAlYnC3m9+IBO6iZJ0Cn,0,0.0,0.0,0,0,0,0,0.0
1.0,16A42535XPvAibaEXe/ETkXgDMKQ8WMBL+m0he54,7,0.0,0.0,0,0,0,0,0.0
1.0,16A42535XPvAibaEXe/ETkXgDMKQ8WMBL+m0he54,10,0.0,0.0,0,9,0,0,0.0
1.0,635B9F1CXPvAibaEXe9x0CaUg4pZoxMVvEAX3gFK,1,0.0,0.0,0,0,0,0,0.0
1.0,292A16A3XPvAibaEXe/FejQN8/S5fLl7v93zX8+w,1,0.0,0.0,0,0,0,0,0.0
1.0,B63D0F42XPvAibaEXe8yzZ/8QUtgdncOwVBpJrXf,1,0.0,0.0,0,0,0,0,0.0
1.0,6EBFAC96XPvAibaEXe/XBbLEWRhgQXinO9yZvS2d,1,0.0,0.0,0,0,0,0,0.0
1.0,68E760BFXPvAibaEXe8ooYk4mkUGmPtFJ8yRjfYR,10,0.0,0.0,0,9,0,0,0.0
3.0,68E760BFXPvAibaEXe8ooYk4mkUGmPtFJ8yRjfYR,0,0.0,0.0,0,0,0,0,0.0
3.0,292A16A3XPvAibaEXe/FejQN8/S5fLl7v93zX8+w,0,0.0,0.0,0,0,0,0,0.0
3.0,3C1AC214XPvAibaEXe/kJUgsv26Ua9Wx7QQ3WPtB,0,0.0,0.0,0,0,0,0,0.0
1.0,66301283XPvAibaEXe+ai34rvuG7eIOICA1pEiAI,1,0.0,0.0,0,0,0,0,0.0
1.0,E3D2A6C9XPvAibaEXe8e8TJXhGRqkMYYxRFbDlpT,1,0.0,0.0,0,0,0,0,0.0
1.0,3C1AC214XPvAibaEXe/kJUgsv26Ua9Wx7QQ3WPtB,10,0.0,0.0,0,0,0,0,0.0
1.0,CD84523EXPvAibaEXe+LLvbxzunmJA9YRcwSMo7A,10,0.0,0.0,0,0,0,0,0.0
1.0,1C23EAB7XPvAibaEXe/HrmBtV6rCht56WLJoO8h/,10,0.0,0.0,0,0,0,0,0.0
1.0,08FB263BXPvAibaEXe9Z67almz7y5semmAKozmbp,1,0.0,0.0,0,0,0,0,0.0
1.0,006B0A45XPvAibaEXe+TZKE2gC8nUj96gTN+8Bxy,1,0.0,0.0,0,0,0,0,0.0
1.0,2513B9B7XPvAibaEXe/H1VZJBzJAwifmbhyzDhpm,1,0.0,0.0,0,9,0,0,0.0
1.0,2513B9B7XPvAibaEXe/H1VZJBzJAwifmbhyzDhpm,1,0.0,0.0,0,0,0,0,0.0
1.0,007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,1,0.0,0.0,0,0,0,0,0.0
1.0,0FC485B7XPvAibaEXe+lwq621ApacWNSIxSrdxsm,1,0.0,0.0,0,0,0,0,0.0
3.0,19FE69E6XPvAibaEXe8IlpBhypyXxnoaAYkrfDkq,0,0.0,0.0,0,0,0,0,0.0
1.0,07604F47XPvAibaEXe+6MN9FoW2mqQgwnVqNRjxt,3,0.0,0.0,0,0,0,0,0.0
1.0,740BF475XPvAibaEXe80gGmWuNekT0DMGoGib8Ko,1,0.0,0.0,0,0,0,0,0.0
1.0,3CB24347XPvAibaEXe83EtiN4MI2ntso94rp+aT8,1,0.0,0.0,0,0,0,0,0.0
1.0,AA2E8E15XPvAibaEXe+iXJpjy6UOMJuKbMz8V7jb,1,0.0,0.0,0,0,0,0,0.0
1.0,17765BD7XPvAibaEXe/m6K07u0dn960+sOVXLQAC,1,0.0,0.0,0,0,0,0,0.0
1.0,A406E7FDXPvAibaEXe/XBbLEWRhgQYQrAzwms21C,1,0.0,0.0,0,0,0,0,0.0
1.0,6318371CXPvAibaEXe+kaKwPBw23VpFNi+IVGdqi,1,0.0,0.0,0,0,0,0,0.0
1.0,557392BEXPvAibaEXe8x8S8Fn/vYpuVmdjfrIiS2,10,0.0,0.0,0,0,0,0,0.0
3.0,7A5F2891XPvAibaEXe/y2t7DVG8TDSoxpx5o1/8K,0,0.0,0.0,0,0,0,0,0.0
1.0,082CA1BDXPvAibaEXe9h45naFhFKYgXejbIyWnsM,1,0.0,0.0,0,0,0,0,0.0
1.0,CF807904XPvAibaEXe+kwIr/VXjl0xC3gHl3XT9p,10,0.0,0.0,0,9,0,0,0.0
1.0,9F3A7D23XPvAibaEXe/rp0ev/rDe08hd3RmETd44,1,0.0,0.0,0,0,0,0,0.0
1.0,C2A4C64FXPvAibaEXe/nRR7q+hWy3OGsz3jlcNjw,1,0.0,0.0,0,0,0,0,0.0
1.0,86118223XPvAibaEXe8zBeLfIMmoBG0JCFEfZPsm,1,0.0,0.0,0,0,0,0,0.0
1.0,B367C60FXPvAibaEXe/dMvqGUzyBHM5KLF2N5qsk,1,0.0,0.0,0,0,0,0,0.0
1.0,1818B089XPvAibaEXe8s1xx8DWM0qoKAQzOIviSb,10,0.0,0.0,0,0,0,0,0.0
1.0,3622E58BXPvAibaEXe9lF2o7VejWNjkH+xdoXpbr,1,0.0,0.0,0,0,0,0,0.0
1.0,3878C29EXPvAibaEXe+y4Ivhjp8SxjQuFnSDYUBF,1,0.0,0.0,0,0,0,0,0.0
3.0,F0EE1719XPvAibaEXe9o3csoNuwUvKSzmcM5X/Yg,0,0.0,0.0,0,0,0,0,0.0
1.0,F0EE1719XPvAibaEXe9o3csoNuwUvKSzmcM5X/Yg,10,0.0,0.0,0,9,0,0,0.0
3.0,2E9367B1XPvAibaEXe+BHZkA9XgGXaNKZYzSXqCT,0,0.0,0.0,0,0,0,0,0.0
3.0,1D74C87FXPvAibaEXe8Y+/3uR2PkTKeFWIOEfKn0,0,0.0,0.0,0,0,0,0,0.0
1.0,13A5B89FXPvAibaEXe/V2dF0qjs8besyGZFsyWqW,1,0.0,0.0,0,0,0,0,0.0
1.0,C5A8251BXPvAibaEXe9whL/t4cdMZdkv8Y98YyOc,1,0.0,0.0,0,0,0,0,0.0
1.0,D2607DA4XPvAibaEXe+Xxbs4kvH/k3apAf4rYUUN,1,0.0,0.0,0,0,0,0,0.0
1.0,8B7499D5XPvAibaEXe9P07hcrvmhCcn1vUPlZj5m,1,0.0,0.0,0,0,0,0,0.0
1.0,D2607DA4XPvAibaEXe+Xxbs4kvH/k3apAf4rYUUN,1,0.0,0.0,0,0,0,0,0.0
1.0,AE2C4867XPvAibaEXe/Lh6v1XxTKJdYKiEjXsiho,1,0.0,0.0,0,0,0,0,0.0
1.0,D2607DA4XPvAibaEXe+Xxbs4kvH/k3apAf4rYUUN,1,0.0,0.0,0,0,0,0,0.0
1.0,23A5CE7EXPvAibaEXe+nZBq3b0XEhb5k9/vzpSuL,1,0.0,0.0,0,0,0,0,0.0
1.0,85DFE3D3XPvAibaEXe/Twrxaq444c79eEBE4Xz7H,1,0.0,0.0,0,0,0,0,0.0
1.0,5A4D5F66XPvAibaEXe9o3csoNuwUvNmLsOKLLSM4,1,0.0,0.0,0,0,0,0,0.0
3.0,04B8CFCFXPvAibaEXe/baiw3K4HkF2jQGbVW7zgO,0,0.0,0.0,0,0,0,0,0.0
1.0,BD5769A2XPvAibaEXe/FWKstHRRDncikzfXvRYvA,1,0.0,0.0,0,0,0,0,0.0
1.0,1FECA093XPvAibaEXe/Lh6v1XxTKJdFJi/K7qsBq,1,0.0,0.0,0,0,0,0,0.0
1.0,FE8B49CEXPvAibaEXe/cg9419ghLE/LpBYcTHjDV,1,0.0,0.0,0,0,0,0,0.0
1.0,6E5F651EXPvAibaEXe+9lRniSKKSh38UocJy0doH,1,0.0,0.0,0,0,0,0,0.0
1.0,2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,1,0.0,0.0,0,0,0,0,0.0
3.0,374C2F02XPvAibaEXe+pDN88/1DR4BRDEcLb86g4,0,0.0,0.0,0,0,0,0,0.0
1.0,52EB6D4CXPvAibaEXe9U/K5zYZONTyWmoV+cJgnr,1,0.0,0.0,0,0,0,0,0.0
1.0,2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,1,0.0,0.0,0,0,0,0,0.0
1.0,F40991DEXPvAibaEXe/Dy4K4yiQpOBb9BiaNhvoj,1,0.0,0.0,0,0,0,0,0.0
1.0,2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,1,0.0,0.0,0,0,0,0,0.0
1.0,65A8CE1EXPvAibaEXe+tg0ae8qw/gqDz/d+/K6ii,1,0.0,0.0,0,0,0,0,0.0
1.0,2A7EF77DXPvAibaEXe/nRR7q+hWy3NoZTBjSr5/Z,1,0.0,0.0,0,0,0,0,0.0
1.0,70487DCAXPvAibaEXe9sDqR+NysAHn8fxcoiFVas,1,0.0,0.0,0,0,0,0,0.0
1.0,832D5B8CXPvAibaEXe+Xxbs4kvH/k/CWwFVACUgl,1,0.0,0.0,0,0,0,0,0.0
1.0,06F4B388XPvAibaEXe8AEUw13Ud6Kn7PJ7EwNXGt,1,0.0,0.0,0,0,0,0,0.0
1.0,06F4B388XPvAibaEXe8AEUw13Ud6Kn7PJ7EwNXGt,1,0.0,0.0,0,0,0,0,0.0
1.0,2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,1,0.0,0.0,0,0,0,0,0.0
3.0,19BAC22EXPvAibaEXe9fwZBwsCOuQFXDcIBIsL6u,0,0.0,0.0,0,0,0,0,0.0
1.0,3919DCB7XPvAibaEXe+5f3nhbX2eh2hsnbnO0cTu,1,0.0,0.0,0,0,0,0,0.0
1.0,3919DCB7XPvAibaEXe+5f3nhbX2eh2hsnbnO0cTu,1,0.0,0.0,0,0,0,0,0.0
1.0,9F52B271XPvAibaEXe8YaJ+XvjGNa8xGZtVnN36J,1,0.0,0.0,0,0,0,0,0.0
1.0,0C4BAF73XPvAibaEXe9MQ7MBXxp/M/xAK3s0gD7g,1,0.0,0.0,0,0,0,0,0.0
1.0,7172DA6AXPvAibaEXe/7sxkigC7f5wMwNthRuYE0,1,0.0,0.0,0,0,0,0,0.0
1.0,72A29258XPvAibaEXe/JKySBFnJ8Ig3pOae8c450,1,0.0,0.0,0,0,0,0,0.0
1.0,6414F481XPvAibaEXe/7sxkigC7f53KmBMGfVHCX,7,0.0,0.0,0,0,0,0,0.0
1.0,BDCC270CXPvAibaEXe/caEx4rNa5qeZDKQBCuIHR,1,0.0,0.0,0,0,0,0,0.0
1.0,6E5F651EXPvAibaEXe+9lRniSKKSh38UocJy0doH,1,0.0,0.0,0,0,0,0,0.0
3.0,CBB6144BXPvAibaEXe9LZwdMb86KA8a4TiZpwgMb,0,0.0,0.0,0,0,0,0,0.0
1.0,6243A4C3XPvAibaEXe8Y+/3uR2PkTKXbgDAmBgVN,1,0.0,0.0,0,0,0,0,0.0
1.0,AF155A6FXPvAibaEXe/m6K07u0dn93At9KZvjsJs,1,0.0,0.0,0,0,0,0,0.0
1.0,D4B3E182XPvAibaEXe9o3csoNuwUvIL5zxXz4455,7,0.0,0.0,0,0,0,0,0.0
3.0,DC3809C1XPvAibaEXe+suUpvSAu/oxffaDJ7qIWv,0,0.0,0.0,0,0,0,0,0.0
1.0,C0C9C20EXPvAibaEXe/y2t7DVG8TDRg2y/nF6frs,3,0.0,0.0,0,0,0,0,0.0
1.0,307D02BBXPvAibaEXe/Bn5cQSu92WYpWynSPa8Z8,1,0.0,0.0,0,0,0,0,0.0
1.0,DEC271BCXPvAibaEXe8WD3qnVG2b/XsMiSHc1tc+,1,0.0,0.0,0,0,0,0,0.0
1.0,D4B3E182XPvAibaEXe9o3csoNuwUvIL5zxXz4455,7,0.0,0.0,0,0,0,0,0.0
1.0,88C15831XPvAibaEXe879+AOg1gh8uMWWp9sXQnJ,1,0.0,0.0,0,0,0,0,0.0
1.0,BA7995F1XPvAibaEXe/y2t7DVG8TDWwBL0zNeRnF,1,0.0,0.0,0,0,0,0,0.0
3.0,9BA80A7AXPvAibaEXe97q47CdxnNZI2fsmJFg5Q1,0,0.0,0.0,0,0,0,0,0.0
1.0,F96815B9XPvAibaEXe9U/K5zYZONT+OhfU5RocjN,10,0.0,0.0,0,0,0,0,0.0
3.0,9BA80A7AXPvAibaEXe97q47CdxnNZI2fsmJFg5Q1,0,0.0,0.0,0,0,0,0,0.0
1.0,28A90BB1XPvAibaEXe/1obfbwrsd54YNWSleaWUM,1,0.0,0.0,0,0,0,0,0.0
1.0,9CAF3CDBXPvAibaEXe83V/kFvw2bBf/iNPsMd2JY,10,0.0,0.0,0,0,0,0,0.0
1.0,2F247262XPvAibaEXe8ooYk4mkUGmHi9xjh/zG8m,1,0.0,0.0,0,0,0,0,0.0
1.0,B6410337XPvAibaEXe+uQMKXqrwYdpt1gQY8Ohk6,1,0.0,0.0,0,0,0,0,0.0
1.0,6777A5A5XPvAibaEXe/BqA0y8R3TRZDcJooW2geh,1,0.0,0.0,0,0,0,0,0.0
1.0,6777A5A5XPvAibaEXe/BqA0y8R3TRZDcJooW2geh,1,0.0,0.0,0,0,0,0,0.0
3.0,F0129D3CXPvAibaEXe+Xxbs4kvH/ky9l7Bh9fl0K,0,0.0,0.0,0,0,0,0,0.0
1.0,CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,1,0.0,0.0,0,0,0,0,0.0
1.0,CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,1,0.0,0.0,0,0,0,0,0.0
1.0,C06D6804XPvAibaEXe/lOccskaOiOzn1wuEhQE1s,1,0.0,0.0,0,0,0,0,0.0
1.0,C1732776XPvAibaEXe+UuZ4QW1XoS0uZyqgzu4FR,1,0.0,0.0,0,0,0,0,0.0
1.0,44601EB7XPvAibaEXe99j2P15eeB0+Zs3AHanVIa,1,0.0,0.0,0,0,0,0,0.0
3.0,6007FC40XPvAibaEXe8Cym7B6GX+Thcg2J9URbHw,0,0.0,0.0,0,0,0,0,0.0
1.0,A5457B71XPvAibaEXe/WSo41+3xFkNztfQk3Vj8t,1,0.0,0.0,0,0,0,0,0.0
1.0,869C382DXPvAibaEXe+6MN9FoW2mqQya+xnXT/o1,1,0.0,0.0,0,0,0,0,0.0
3.0,48A22F9BXPvAibaEXe8oOckqmsrcbcSOt0BVGgjK,0,0.0,0.0,0,0,0,0,0.0
3.0,740BF475XPvAibaEXe80gGmWuNekT0DMGoGib8Ko,0,0.0,0.0,0,0,0,0,0.0
1.0,A51D3E41XPvAibaEXe/uH+ehSKMSjcnvclj+jKaO,10,0.0,0.0,0,0,0,0,0.0
1.0,0A8C9A4BXPvAibaEXe/9n4RXguPAYPQDYpD5T/PA,1,0.0,0.0,0,0,0,0,0.0
