mssv,sotc
2D99E412XPvAibaEXe8VziDgYa0u7pmPv7ThgrVQ,6.0
2DA6FC78XPvAibaEXe8l2SPBJihvxX4b38rruk85,18.0
2DA9FD45XPvAibaEXe+dErJK2QKC6aYTIS0Fh08i,9.0
2DAA5463XPvAibaEXe9YXJ3+ew7OHFGc2QqzMPf3,17.0
2DB33D1DXPvAibaEXe8p0SHbVuGO+lk2nBihhZov,2.0
2DC21F4CXPvAibaEXe+SyXjMWLMNHHfUdehgxzyl,27.0
2DC9578EXPvAibaEXe8k/oM/oyG01pyA/XdawjNn,3.0
2DCD716FXPvAibaEXe8i4mUElMAMa5z0Bh3MWbAt,9.0
2DD375A0XPvAibaEXe+1gerp4wWuf62KwnYHXPlz,40.0
2DDF0CA1XPvAibaEXe940vcGUhedsF3XX9JKgQuv,12.0
2E003F59XPvAibaEXe9spJK2tF1F791rz0fBiOSO,38.0
2E017C2CXPvAibaEXe9U29MovlmD+yFaSmDQyOvS,61.0
2E04DBD2XPvAibaEXe9tdh69VvZt1ySnCfGdLRM0,23.0
2E094578XPvAibaEXe/a4DMmDlc8UB3GbbG4Q0zX,4.0
2E0BC7EAXPvAibaEXe8qgRlcblbl2hBtD1TgWK6U,16.0
2E197B0CXPvAibaEXe8cSwcDAK/pUCSeCgTsw7y9,11.0
2E1B16C6XPvAibaEXe9FNkWseQcJW8+uDzBMFr1K,7.0
2E23CBF9XPvAibaEXe/D+7l5keqQGGtEWiT2ozvM,11.0
2E2A4FEDXPvAibaEXe/JIWEdleWD7Vp2ONFJ1LU/,6.0
2E313DE0XPvAibaEXe+7rdwEGp6RyUcfZe00aXln,7.0
2E3E57B6XPvAibaEXe/KspXVehlRxzZG7nLU8OOI,12.0
2E51587FXPvAibaEXe8eHp1BhfrVvbwr0mlaDBX8,24.0
2E53126DXPvAibaEXe9iVGP2L3M0PLrNt/ZIDtXA,36.0
2E586081XPvAibaEXe/QWjvABg0+vaEpgglr5XB5,8.0
2E591968XPvAibaEXe/kICEDbR0UV1gtlOvrLr1l,75.0
2E633226XPvAibaEXe/2X6aOdUt4J55SEW/7P+bD,17.0
2E73D80EXPvAibaEXe/PXWJbNZLssCJ4GolwPu7D,4.0
2E7766A4XPvAibaEXe8cJKtXZaLmvYU52KoCieBc,23.0
2E86EEF8XPvAibaEXe9tBH1Hqg1CV+5mcT2zZ7dh,23.0
2E8DCDE4XPvAibaEXe/wTElDxvgCNjYL1n2OBSC6,8.0
2E9326F8XPvAibaEXe/TRCn2Z9uQPnwHsIbcMUsb,12.0
2E9367B1XPvAibaEXe+BHZkA9XgGXaNKZYzSXqCT,77.0
2E949899XPvAibaEXe8LX4hhYKrFZqLdN93hAjtN,9.0
2E94A288XPvAibaEXe9V1gtTDRnQF5UgykIcVYUO,11.0
2E9BC638XPvAibaEXe8ejPnsni52LQJ9WeNHTu00,11.0
2EA6448BXPvAibaEXe+nUD/GpO407cOrHVVjfVfR,20.0
2EAA1F6CXPvAibaEXe8CWH5HVeMbzkeADzxvh8Qo,5.0
2EAEB066XPvAibaEXe/3wuT/psvviRzJIm6kEp73,3.0
2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,56.0
2EB6D9A5XPvAibaEXe9UjnPPEYi4UY/rJc+1ew4U,6.0
2EB7FA3DXPvAibaEXe+l4bzn3GsI7z7PuCp9IOTT,6.0
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,64.0
2EB9D573XPvAibaEXe+H9SMwSoSebGQQ+NnNAamN,47.0
2EC4AD5AXPvAibaEXe9407zH39wVQ2o0KkOLbeCr,3.0
2EC4B4B2XPvAibaEXe81w9eVvyp+l1AHVojZtwiB,7.0
2ECE1A4AXPvAibaEXe/lSUoyv6mJfBgqqiRF5Um6,51.0
2ED165A9XPvAibaEXe/eRksRS1wGeJQzNqtERAKg,18.0
2EDA9618XPvAibaEXe+sa6H++BHvypHbNgSWdUW+,23.0
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,48.0
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,69.0
2EEEEED6XPvAibaEXe9pz/hgBFL5ILPMfLBTqerZ,27.0
2EF82639XPvAibaEXe8GQO9NuWsqoqYy+uIIxbvz,16.0
2EF951C1XPvAibaEXe+sV6KMm2RqHsTOM8QwBng8,11.0
2F01DC58XPvAibaEXe+Qnco6wu+o6AZCTIfmuFgq,7.0
2F032953XPvAibaEXe8aLAPPdCF+aRc54eiBIV8i,12.0
2F08E330XPvAibaEXe9KDsVv3cRkMcUAjGGB+quv,22.0
2F0B4D9BXPvAibaEXe/W1ZBpbjj8QQpgF1pePiq0,18.0
2F17CEDCXPvAibaEXe+pZU+khqBqyvN1PCgHshvf,22.0
2F1A883FXPvAibaEXe+BHZkA9XgGXZbGp7e/YjsD,55.0
2F1FBA5AXPvAibaEXe+8qNb6Lxxvdr3ajP3h7Hbb,3.0
2F237AA9XPvAibaEXe/YKAlYnC3m967dOM4WK2IJ,69.0
2F247262XPvAibaEXe8ooYk4mkUGmHi9xjh/zG8m,62.0
2F29CC38XPvAibaEXe+fmxcqgvribAkqe1pU/1Fv,25.0
2F3CB58FXPvAibaEXe8Vqbyt4MXULMhEgRi8aOEM,55.0
2F4131B9XPvAibaEXe+LaXEhdAaoNKQXonOJc3ol,26.0
2F4AA886XPvAibaEXe+1exR/9VxBI9T1vUatjQeY,14.0
2F4EA7A3XPvAibaEXe/4brcB/U30UtHCSixx1+p1,3.0
2F4ED00EXPvAibaEXe97ohzHEEEaWBnSI+EHBU+l,42.0
2F5A8FBAXPvAibaEXe9RV3kg6cpLDB5OjYHTmhOk,16.0
2F5BD724XPvAibaEXe9Y6XKwco8jyXjo0C5N13+r,29.0
2F608A18XPvAibaEXe+qA4yV5f0Y/s0NPyPpgXVa,19.0
2F64562BXPvAibaEXe9KfSJc58cZCHtAPgI4emA/,5.0
2F662082XPvAibaEXe9hgu3XzGis6rIGhw/TfmsQ,3.0
2F70F3B1XPvAibaEXe/NJPkXkTyAbZfzhz24LsHm,68.0
2F77C437XPvAibaEXe9p5G9u2qRxxTzgYNpfJZmF,3.0
2F7F2F66XPvAibaEXe8FCDMK1BZNAuDSXHOvFTNv,22.0
2F86BBD1XPvAibaEXe8EWfnZTwjAD+LMJdMLkw/S,2.0
2F8AB47AXPvAibaEXe+65Is9PO18GyQEsqYoEpwp,43.0
2F9BDB24XPvAibaEXe9n6M+kQhqu8vtdZtAucjId,61.0
2F9C565FXPvAibaEXe86P8jAaxkGr5KdLy2TP2DY,47.0
2FA5490DXPvAibaEXe9UpuL3VLXUnxJBaGmdQ3AF,128.0
2FAF4E6CXPvAibaEXe/czfr8la7F8cU1YNwhFjYh,78.0
2FB225E9XPvAibaEXe9TpEyDfKIVddZlwf0BRIcL,2.0
2FB23181XPvAibaEXe9d+rE/yvWoKFtzcAkR8Jzo,17.0
2FB67786XPvAibaEXe+lwq621ApaceLppHx2sj6r,13.0
2FC1D165XPvAibaEXe/8rx8cZm8Qsd1BKDKQ2GnL,19.0
2FC4B420XPvAibaEXe+sSFHdu090OV6D+XbBTL5k,32.0
2FC59B4AXPvAibaEXe8T1DiYsmlfsSgx5trdtf4N,23.0
2FCC070FXPvAibaEXe/JuPZjc4APQjOyGcmYyXS6,94.0
2FCE0D1DXPvAibaEXe+4XPPXlKRz0GVlqKh+FNRG,8.0
2FD7FD02XPvAibaEXe+XPwj8qhte6Nn4ft+5GmcS,6.0
2FDA1CBDXPvAibaEXe9Bx5CZuIA9z7QfVITgMnow,15.0
2FFA1922XPvAibaEXe/z9L7tMg5texVdw5ukkKDI,36.0
3009A25BXPvAibaEXe+Cg1ybKXIqQXXhprB6g9Ug,45.0
300C6F42XPvAibaEXe8r6St/bR2AWNSz25PKRcEw,63.0
3010AB7DXPvAibaEXe8IGiiWauHvTO45gkTMWbuq,15.0
301DBED3XPvAibaEXe9EcAvDToJKQs/wW5XY/Ty6,51.0
301EDF77XPvAibaEXe+UuZ4QW1XoS56TAWeBj6HO,3.0
302D2FC6XPvAibaEXe+1q4RcodP1hLbuPuvYGQ1C,97.0
3036506DXPvAibaEXe/zBf7BW2GCKy4E+voKxPUp,30.0
3037A69EXPvAibaEXe9WciBXIrkr+OZeLNDzoFz9,28.0
30399CFDXPvAibaEXe/Y4iQVUYLC5qSqm/tQ398L,15.0
30476694XPvAibaEXe9LgoVobBD2dYnBk73Fc/08,8.0
304B00D5XPvAibaEXe+gnarChABWR/z4bfwqDoe3,3.0
304EF6D1XPvAibaEXe9j1fI1hRMZJh94xAtxgd8A,6.0
304FC822XPvAibaEXe9wgACCA7SCWcmN4JswhdoU,8.0
305693AAXPvAibaEXe+WQoBahnEKPN9XVwwtIjXV,15.0
305AFBE1XPvAibaEXe8oOckqmsrcbR6OmJ5a75Al,17.0
305CB305XPvAibaEXe8Vh+AQMuj+NLxffn/dEZei,4.0
305F8088XPvAibaEXe/tHzSgYcYugsbeH2tOOi4l,10.0
306A8373XPvAibaEXe+xD4bBZLKlbo3Yd/5Jizga,4.0
306D0C08XPvAibaEXe+jQfayvnobXsic/e4TWnIT,2.0
306D4667XPvAibaEXe/hf1xDz7/5iJeWXX/aLsj2,48.0
306F1985XPvAibaEXe9A3Yjgh4iPfgyL6Ctm1KIv,12.0
306FAB4EXPvAibaEXe+gFeZqSF+MJRkyTWPn5czy,118.0
307D3BB4XPvAibaEXe8bHz5K1B3bvkDLYPQ1ilNx,60.0
30840E7FXPvAibaEXe9Ah53FSUfShfLdwXP2/8Fa,18.0
30871E23XPvAibaEXe8BAaBXzQTMEjm9A/tcPFic,31.0
30930811XPvAibaEXe8CNW5gpzV0gYactsEx9gwI,8.0
309ED44AXPvAibaEXe9bUSOnBE7+q2U6DEknA7KF,24.0
30A07547XPvAibaEXe+n07P56kWx2O4B+boxfwzb,39.0
30AD3452XPvAibaEXe/rdVrNjJfu5nTB2QlNrhZc,69.0
30B75C42XPvAibaEXe+3uVbNaCRzGV8sTgNqPJ/L,16.0
30B8EF53XPvAibaEXe/fF8OchQ9smU0xz1hTQ/ZS,21.0
30C1E23BXPvAibaEXe9Z0fDyfUkzH0a3xZHL/Zzo,8.0
30C4A6E1XPvAibaEXe+g3Xy9tRX9oufy6x+BTNSW,8.0
30CBED8FXPvAibaEXe8M3/p0kCD/Ko60GpidAb++,6.0
30D16012XPvAibaEXe8qsJChBuF6jksBa1x80dDT,4.0
30D3E6E7XPvAibaEXe8Ve7JqRML75bS5tHExQQga,8.0
30D530DDXPvAibaEXe9ASX2YKqk5AYS0r+LRs1lV,36.0
30DD9241XPvAibaEXe9x19MmhYDi07GsTyCgraHy,27.0
3101BB70XPvAibaEXe80NXGyYVtTlvIHGKX6+4B0,4.0
3106CF09XPvAibaEXe+/MvKIb2VAVTx3QQbJG8H6,11.0
31076FD7XPvAibaEXe8pr9LKErUcFW1wn2BR8mpU,40.0
310DA2CFXPvAibaEXe+O+EbU9awW5uFT+nCJoWm0,4.0
311E1AE6XPvAibaEXe9FHRfjQvHQkbcdh5YbwKoS,2.0
311ED2B8XPvAibaEXe9hYalhCsDQbS6sfm8IQ2Af,5.0
311F4676XPvAibaEXe/NExuU8f5CH0Jfhfl4Q27J,45.0
3121B643XPvAibaEXe+PAOVcd+LnOcKFNqfU7EB8,24.0
3126A55BXPvAibaEXe8Ve7JqRML75QoATwEngbtB,40.0
3126ADE0XPvAibaEXe/fptT4PBq8NP5UrqRKRS5V,1.0
31344271XPvAibaEXe9hPQQhQOOPyQ/T6/YpD1bo,48.0
313480E4XPvAibaEXe8BcBqSm3bVhkR4alnJ+Wkr,3.0
3137879DXPvAibaEXe9w/PzEODhJkW9lJYKddqs6,7.0
313A0C3EXPvAibaEXe9FiaSoce50DK2qcrsEDi/O,109.0
313D7351XPvAibaEXe9oautwyg1fuOtEOttYq6aZ,8.0
314A9EFDXPvAibaEXe83EtiN4MI2ntxuuYLz7OKp,11.0
31656E5EXPvAibaEXe9N+b7C2VGPszP5c8rfamtp,9.0
31696469XPvAibaEXe9k6Rx4Z6uh0iNcro7Qpmk8,8.0
31746246XPvAibaEXe8XRU39qyEN1YW5tRfVXhNq,62.0
3191DD1DXPvAibaEXe8d5+4VMyfVsEs/NZSnBf3T,5.0
31997FE9XPvAibaEXe9jQXzUZ/B6BUBXHDvT2cFP,4.0
31A53F3CXPvAibaEXe9R53Fu3buHyTJgSsSF63Cj,4.0
31AA8D24XPvAibaEXe9cPs/fVpB+n9xK8CLpa0Qn,39.0
31ACCEF1XPvAibaEXe9AC7wCM2AJVLXoxuUWorn3,3.0
31AF7C6AXPvAibaEXe+j7vjVxEt8rzHHSCheM8q2,3.0
31B0141EXPvAibaEXe/3LgJPL18cH2rnHbGOwUbf,109.0
31B4A7D2XPvAibaEXe9lVlYxgSyBvyn1swHffiei,6.0
31C1AB32XPvAibaEXe/sZNFvZ3icVm/ixyzujmGf,12.0
31CB4B54XPvAibaEXe+8xcWrHsA1Ko15ttlRvORQ,16.0
31D5D488XPvAibaEXe85Kg8gbEhwbxD0x3mi2el8,19.0
31DEA0C8XPvAibaEXe8kwlQ9YwSpt5ID9HQ3HQvb,15.0
31EEFFADXPvAibaEXe8BxOZlGHrYN/g8b2/ctmX8,38.0
31F0B8C9XPvAibaEXe91kmICrkek2m3ZgFKALQoG,4.0
31F747C5XPvAibaEXe/UXxbMptU3XbfkIGK9t6Rl,31.0
32088267XPvAibaEXe+7uJh0aD4oAv7g7bnxSiTC,4.0
320B951DXPvAibaEXe8b36blNCVklRDcN/awSZaK,58.0
321249BBXPvAibaEXe82B8VnNvUD6L8yXzQ/52Lj,15.0
32180497XPvAibaEXe/t7ClCI88v7sGEqCvtpJrq,46.0
32369744XPvAibaEXe8ejPnsni52LRJbu7sxlWa/,16.0
3237312AXPvAibaEXe9BgVwdGgzpaWPBzMunWFH4,6.0
3237B999XPvAibaEXe/j7U1wtp2b2bZUCc9leBy9,3.0
32425155XPvAibaEXe/jd8ghaf1GTDJ2RkglGilP,20.0
3249E744XPvAibaEXe8dLRiXBPuTK7FabR3W0DPv,4.0
324A551FXPvAibaEXe8nuCevWXzMu02d/QPy3aml,4.0
325806ABXPvAibaEXe9IdSrcHHsSQW5zT4a60fIf,110.0
325E5A25XPvAibaEXe9PDEhlfOA/z55ir9S9Xy8y,25.0
327101FFXPvAibaEXe/1DhMuy6izRI5X0lqaKf0w,17.0
3271AC4AXPvAibaEXe/j7U1wtp2b2TqP53pszNwW,16.0
327B0751XPvAibaEXe/9LBBkdbcCWFBbfXlCb9MQ,32.0
327F789DXPvAibaEXe8JDP83oALuEXKVaLTrN4jr,2.0
3285E157XPvAibaEXe+q0E3QguGBpUWHMWrFqKpo,6.0
32947B1DXPvAibaEXe+1xn1m12iBvlw7QT1hKBoM,4.0
32955145XPvAibaEXe8N+uD/a8GbgqJLTQxCkwL9,8.0
329B4DBFXPvAibaEXe9JDlHA4z2GHEkrdKZ3K2N4,159.0
32AC53EAXPvAibaEXe/PXvCue1Uh1ezZKvS3HCjw,38.0
32B43B7DXPvAibaEXe+L3E5N50rAdNtXvNNCgcP6,27.0
32C35C09XPvAibaEXe8b/WGTXMStzUOWCXLB0VuP,37.0
32C44D49XPvAibaEXe8tDvYuArt1hGchrG2DHVFh,13.0
32C70599XPvAibaEXe/D9W4zOC/eDbG60rC4d+ef,52.0
32CA7383XPvAibaEXe/asAVnWDRS7W3J9+TvE5ZI,16.0
32D81FAEXPvAibaEXe9KDPR79yT+xGZEHHF9PPPm,47.0
32E372CFXPvAibaEXe+NnQrnI1K9JGYmKiXJkMc1,40.0
32E654BDXPvAibaEXe9/83vYrk4yZtDJzlVCCa85,143.0
32EB8611XPvAibaEXe8zDsaHJ0+9rRdmlJDdktRf,2.0
32EDD0C9XPvAibaEXe9Rxq3EQECnGT27MzFGxRKN,21.0
32F1D5A6XPvAibaEXe9puzAyruoCKfbLKFeVYo2s,13.0
32F8320BXPvAibaEXe/Md8T4y692B8Ojz9We3wsH,14.0
32F9100AXPvAibaEXe9/w7qCPr4fx1TwnmX9dAd1,18.0
32F9EB00XPvAibaEXe8SXrohzbXmS4pZeKmPQX5Y,43.0
32FFA662XPvAibaEXe828ep1J4avvMXiA7ddRAtP,4.0
330098C0XPvAibaEXe+55g1kTuqhAyBLLJlsYul3,2.0
33019A12XPvAibaEXe9yaJbbdI7BfHoSAMwoapr8,4.0
33065DEFXPvAibaEXe/WTR5UGsYutCOajmigVrAj,0.0
330A20C4XPvAibaEXe+n4oL3iuTqC+0PyxPF31kr,25.0
331B663EXPvAibaEXe/iIkJq57vD78gHuwyfkHXY,10.0
3327CAE4XPvAibaEXe9zjjuEw+R98RdJjs1e+IUZ,12.0
333E8AECXPvAibaEXe/YimriKiaJWOGQUbxGEScE,7.0
334FC2E8XPvAibaEXe+rbekEfOIw6zlw+3VhSwsU,8.0
334FDE07XPvAibaEXe9/fz21qGF7YMV4BEFmx2in,10.0
3355BCF5XPvAibaEXe9r+rIQSMuJbsRDWauLAZrT,103.0
33624164XPvAibaEXe+McGOG9wsc4s6Q6sJclaG6,3.0
336B9F53XPvAibaEXe/jd8ghaf1GTNPSHNuhAHTZ,4.0
336CCBD7XPvAibaEXe/XOPUzjjLegAUGrAUxLRl8,7.0
337855C4XPvAibaEXe/aPLdUCtOgChaC3lFbDhas,60.0
337A5EF8XPvAibaEXe9H2KS7fh217lXjhlrKOTb7,31.0
3385034BXPvAibaEXe8cyAoRoKB5PajVjFc6Jomy,39.0
3392F3C3XPvAibaEXe9ggqkCdMDyeMmQDY/Nqerm,4.0
339A3FEFXPvAibaEXe9o3csoNuwUvNaLcKo+Rrh/,3.0
33A535C8XPvAibaEXe9E+KuE/nFliWY7m6t8XKlq,10.0
33B0CB9AXPvAibaEXe9OYybp8vRR18uE6mi/pvgv,71.0
33B4B1F5XPvAibaEXe+4XPPXlKRz0EV4ZG7086cL,7.0
33BEFDADXPvAibaEXe+XOEV1VJ5O26vfBUXS7TF7,67.0
33C080E6XPvAibaEXe8u6ih8pRJJpBDxYyT4qHXR,5.0
33CAB33DXPvAibaEXe/7VNok06ub0OLC1+cPB/1J,16.0
33D5DEBDXPvAibaEXe+iXJpjy6UOMANys+inFA/G,4.0
33D94003XPvAibaEXe8k9aD0YXzUPnTdz6N2af6Z,105.0
33DA2805XPvAibaEXe8+PBTAPRlCYxPBTc4huhPn,4.0
33DFEE4BXPvAibaEXe/57ZZLpsI5pfp9/qMaAh3B,15.0
33E1A66DXPvAibaEXe8w4wM4FDYR1JAg08IF07iU,65.0
33F840BEXPvAibaEXe86736b6Ol+/H7P3cx/tka4,46.0
340DF926XPvAibaEXe+RkKlLLxpa12CC1r8rL15d,57.0
34127AA0XPvAibaEXe8zBeLfIMmoBGloPnMiEpAC,49.0
3416D220XPvAibaEXe8CN9MRovh0mLY3bVc0kDr6,14.0
3424926CXPvAibaEXe/odi52as1TQ+I//dK7a24K,36.0
342B1A6BXPvAibaEXe99gQY5BI6dNvm8JqK2fNZP,47.0
3439D750XPvAibaEXe8KuJNEATWS8/xq/4VFqj5V,10.0
344492BBXPvAibaEXe+KnWgScvZ27B5HVLUYfH4H,3.0
34472504XPvAibaEXe815mt5DMdEeXAHeh/E00vk,7.0
344A9361XPvAibaEXe9pqtbjjYydMyjOhUoEcjv1,53.0
345C533DXPvAibaEXe8bO62utXl2Ff1jj97G6DBQ,2.0
3468436EXPvAibaEXe/YimriKiaJWNJwk3Z8qG4h,52.0
34705EFBXPvAibaEXe+V18Hp4ZH8hoidqI4uNu/s,16.0
34740B21XPvAibaEXe+j3SiA7vPeyBpSUwVRFOc+,4.0
34745CC3XPvAibaEXe9MljmzNQ4DkTRLNNTdTNSL,7.0
34833626XPvAibaEXe8CWH5HVeMbzlKgs0PM02eL,10.0
348E058FXPvAibaEXe9E+yOJSz6HoeJWZOZDodKv,2.0
349E818FXPvAibaEXe9J+wD+ah8CNJh444CeHhm0,3.0
34ACB4C3XPvAibaEXe+lJLFtU292beNGHTZauMd9,84.0
34B681A8XPvAibaEXe9UjnPPEYi4UV+h8DUMpX32,0.0
34BF2B7BXPvAibaEXe/Ojw5gA+9jXodFlsd3lSfU,4.0
34D2366BXPvAibaEXe9hSzSdeSAT0raoFevApL9Y,21.0
34D25AAAXPvAibaEXe+6rwvJJbhb/JskZelqM1Ed,31.0
34D4B498XPvAibaEXe9j1fI1hRMZJtjfutTsac7i,52.0
34D97920XPvAibaEXe84/0NODcOMs9Emrr6lu66s,21.0
34E1582FXPvAibaEXe8hvnm4ihleLZ0ESXtQIDlw,22.0
34F2EF92XPvAibaEXe8HdBWz7TQU67fsZa7GTmvO,33.0
3509A991XPvAibaEXe80gGmWuNekT+evWuZt6lQJ,39.0
3510B890XPvAibaEXe9Ah53FSUfShVpMFXnJfz4O,24.0
351323BCXPvAibaEXe/la94r/g2qo9uIEfltARNo,57.0
3514173DXPvAibaEXe8++PXLWOU+ZK5pUe42eQg1,4.0
3514F2C3XPvAibaEXe8HhFIQfSEkkC5HL56zcPfJ,33.0
3526D59AXPvAibaEXe9GqQkS1wvjIRxFTurXY4N0,12.0
353291D0XPvAibaEXe+u8DuxWGTFfOeTkx29Aj4l,0.0
354309A2XPvAibaEXe8aMmuWiMhL4vWN6UGHCU4I,15.0
354493D6XPvAibaEXe9qFVjW5nX81nI2ZEK7h2sj,4.0
3547A27CXPvAibaEXe/JRR+qhRXMm5LPIyI46Mn9,57.0
355C32DDXPvAibaEXe/HJUIcbGqQ3mjrnNlrw/J0,119.0
3560BAA9XPvAibaEXe+XOEV1VJ5O28X8ivox4Ird,0.0
35625D29XPvAibaEXe/GEP39G15BdYR2wRvPRcrC,2.0
3569491FXPvAibaEXe/QPFjJxKB5fnbuQJAzOqe3,8.0
357132C6XPvAibaEXe9B92Nhb2J32xy20J2rzzzC,61.0
357AB77FXPvAibaEXe86hknCN730J6KIEu80m/E+,16.0
358A9474XPvAibaEXe+Rjl9Zh07CzKS0uYyfLbRm,23.0
35A1B6FFXPvAibaEXe9Z67almz7y5kj8xAL7LEki,41.0
35A5F7E4XPvAibaEXe/pUCoSzsabJlk1JrPKtxmm,8.0
35B74880XPvAibaEXe/k5cHhyiupXLoRd5WQsbFM,3.0
35BC4025XPvAibaEXe+RuJt6KkmrDHLLegjzrlIZ,4.0
35CD708CXPvAibaEXe/9fru3D939y2AVKpQ7lJGB,56.0
35D25A89XPvAibaEXe9whL/t4cdMZdfJ9+A81yy6,29.0
35DA89B4XPvAibaEXe/pS44gx8Fm9tOJ1EFCqalV,34.0
35DC3FE8XPvAibaEXe8ekJLnPa5Pi7kPv/9VLSMO,7.0
35E31E43XPvAibaEXe9QSg4kScpiF5arvg0AxaH3,4.0
35E827FFXPvAibaEXe8Pno0mP3gNIkepSKFzPRJ1,22.0
35EAA40BXPvAibaEXe/U/4p31JRvszCa6L5Trw52,94.0
35F36459XPvAibaEXe+9v37KcInSIdkg41B1/T0G,22.0
35F93FFDXPvAibaEXe8VekUw4ELehgT/A68316w4,37.0
35FA17A2XPvAibaEXe/l6ZhARxpZLfUxEPdpwauH,11.0
3607336EXPvAibaEXe9cPs/fVpB+n/gOEItS3aTM,86.0
360BCE8AXPvAibaEXe8cSwcDAK/pUB9mWTBMkxtD,123.0
360D43E5XPvAibaEXe/GqyBZHXBWrqzVEvlHKtI0,14.0
3610543EXPvAibaEXe9drMWeKYE4jNKlpMyHP/sI,6.0
36128100XPvAibaEXe8NZ2cy8d9iU8ySpryq/NPI,3.0
3622E58BXPvAibaEXe9lF2o7VejWNjkH+xdoXpbr,73.0
362A0FDCXPvAibaEXe9KWpGOh3zHl+QkHSPwcvsY,4.0
363648AEXPvAibaEXe/1s3KH3Bspiaoqy9XP9YyR,116.0
363C25EFXPvAibaEXe9i7Lm5hcsAn/ocI7rKCyS7,4.0
36403C9CXPvAibaEXe/BJuSl0HxpAY3F0KM/e0GW,28.0
364B9763XPvAibaEXe+SIoKUNff6nJS9tRl8cEDE,11.0
364C01E5XPvAibaEXe/baiw3K4HkF0B1jHz/g2mU,0.0
364CB864XPvAibaEXe/Dy4K4yiQpODZIkZFRB90m,5.0
365BE4E6XPvAibaEXe/8qtCdxh4hFvJm1JM3zIq8,19.0
365D3D30XPvAibaEXe/iIkJq57vD77nXBcqsKazA,18.0
36615708XPvAibaEXe/VQHzzHDYACXd7sCOtFSzk,6.0
36622C97XPvAibaEXe//Z7+CGDQLoNhIq+lX3ALS,12.0
366832FCXPvAibaEXe/glop/3mrWAOvO4Wa5Wjw2,3.0
366B5B78XPvAibaEXe+4wpotlFp125UPMXk9SmL+,10.0
3670B2F3XPvAibaEXe92Jin2iMtHCooAV2Og/xCx,17.0
36780914XPvAibaEXe+tf2Hw1I1NuXKS1pT+aulN,48.0
367D4F74XPvAibaEXe8kwlQ9YwSptxXXs70LV1wr,19.0
36828B71XPvAibaEXe/GFbVLDV6SZNdvvgJpO0Mz,6.0
368D60C9XPvAibaEXe+xzpf9PjA3t+WeqVHuzbeC,28.0
3694E5E6XPvAibaEXe9HXpb1PepyFV6dAscob+FU,30.0
36B16B73XPvAibaEXe8HvmLHDqSTlgK2RPWWDBJw,13.0
36B4E083XPvAibaEXe8KSegZW1rFPCbuwDOConrN,26.0
36BC8A31XPvAibaEXe9upvU5DvuC9htMUSG2h0WC,3.0
36C44FA3XPvAibaEXe9B4DABGWTuPQC1WKvorGfO,40.0
36C59801XPvAibaEXe9ESTQu9OOcIHvjhnHtGOAu,3.0
36CA7BAAXPvAibaEXe9CNoSsNIodZ0r60+5WKHX+,5.0
36CE7F55XPvAibaEXe/jToz821qq0l5joEFiWreH,23.0
36D16275XPvAibaEXe+6rwvJJbhb/Kc4eZSkeErR,18.0
36D640F7XPvAibaEXe9mDsFtgVHJ/mDfL0P5OcbN,24.0
36D8C2ADXPvAibaEXe9fSn/pJ5xyKgieiHlhij7s,11.0
36D98007XPvAibaEXe/RQ4XonzCCem83slMVhjL2,149.0
36DD1178XPvAibaEXe+3uVbNaCRzGcaLfwDoEheS,12.0
36F0B42AXPvAibaEXe9pqi+c7MRJ+FtXj7GUU5kB,15.0
36F24A93XPvAibaEXe/KIviHIwoJTh1TdrwREzkZ,3.0
36F63D1DXPvAibaEXe8scZUjY2tXh6PZu3eTCqP0,4.0
36F9261EXPvAibaEXe9PDEhlfOA/z4GNYg+RdhOv,5.0
36FA8BB0XPvAibaEXe/Nok7qdNjJRkvxvZ3RvFLA,29.0
36FAB6CCXPvAibaEXe9QnRVgwBqH8jPY8W3P9d2I,19.0
36FE6837XPvAibaEXe+xxRCacZP96h0zDJZCKy8e,10.0
37015C21XPvAibaEXe9KDPR79yT+xLzKKkL+M0JE,24.0
37089769XPvAibaEXe9Hg4P9GaiGIKto+pKuelhT,21.0
370CDDCEXPvAibaEXe9EUO2qxCH07XWtCUmfd8FP,7.0
370E19CAXPvAibaEXe/+BlZNmJebreuw0hAIn4Qa,4.0
371D7C02XPvAibaEXe9RBNO8knVPD6nhpMeb17yK,8.0
37204D57XPvAibaEXe8H0v+wZJvKQ9x4GYXuGgux,54.0
3721EA80XPvAibaEXe+8qNb6Lxxvdvv3eElf73Aj,42.0
3726ED09XPvAibaEXe+YPFbxvEhFR4mP15UwsDZO,68.0
372B8B67XPvAibaEXe9Veo8epKbTmDULBuPb9MJv,97.0
3730785BXPvAibaEXe/3Z2K7mhA0JVN2/C+yk51e,60.0
374AABCBXPvAibaEXe9pnHxKPFqxp0jRL8vZigoF,37.0
374C2F02XPvAibaEXe+pDN88/1DR4BRDEcLb86g4,36.0
375AF622XPvAibaEXe/GdzI46oNBdk0bXeLMWzhS,70.0
377C1A70XPvAibaEXe9wfTfYufPxvJ1cdblBEIMf,87.0
