mssv,diem_tt,OTHER,THPT,ĐGNL,hedt_CLC,hedt_CNTN,hedt_CQUI,hedt_CTTT,hedt_KSTN,khoa_CNPM,khoa_HTTT,khoa_KHMT,khoa_KTMT,khoa_KTTT,khoa_MMT&TT,chuyennganh2_7340122_CLC,chuyennganh2_7340122_CQ,chuyennganh2_7480101_CLC,chuyennganh2_7480101_CQ,chuyennganh2_7480101_CTTN,chuyennganh2_7480102_CLC,chuyennganh2_7480102_CQ,chuyennganh2_7480103_CLC,chuyennganh2_7480103_CQ,chuyennganh2_7480104_CLC,chuyennganh2_7480104_CQ,chuyennganh2_7480104_CTTT,chuyennganh2_7480106_CLC,chuyennganh2_7480106_CQ,chuyennganh2_7480109_CQ,chuyennganh2_7480201_CLC,chuyennganh2_7480201_CQ,chuyennganh2_7480202_CLC,chuyennganh2_7480202_CQ,chuyennganh2_7480202_CTTN,noisinh_0,noisinh_1,noisinh_2,noisinh_3,noisinh_4,noisinh_5,noisinh_6,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16,label
7481C404XPvAibaEXe/rtk4wDmxi9/C1USTtYCCy,23.25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.22,8.69,-1.0,8.34,7.57,-1.0,7.46,7.5,-1.0,8.23,9.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,74.0,0.0,78.0,0.0,75.0,0.0,90.0,0.0,90.0,0.0,76.0,0.0,75.0,0.0,0
E53AD591XPvAibaEXe/rtk4wDmxi99cYw1fNCK8+,23.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.17,6.21,-1.0,6.69,6.45,-1.0,6.94,7.53,-1.0,7.08,9.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.0,0.0,82.0,0.0,80.0,0.0,93.0,0.0,100.0,0.0,85.0,0.0,85.0,0.0,80.0,0.0,1
B3F9E007XPvAibaEXe/rtk4wDmxi99vpKS6tqGZ0,22.25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.79,5.69,-1.0,5.67,4.36,-1.0,6.96,5.8,8.3,6.65,6.44,-1.0,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,82.0,0.0,65.0,0.0,70.0,0.0,85.0,0.0,90.0,0.0,86.0,0.0,90.0,0.0,2
5700075FXPvAibaEXe/rtk4wDmxi91Qm4QLXujt6,22.75,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.63,7.35,-1.0,8.36,8.49,-1.0,8.04,8.29,-1.0,8.8,8.83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.0,0.0,61.0,0.0,64.0,0.0,80.0,0.0,100.0,0.0,95.0,0.0,86.0,0.0,85.0,0.0,0
4E908628XPvAibaEXe/rtk4wDmxi948TBAPivK5h,23.25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.25,6.74,-1.0,7.76,6.78,-1.0,7.44,7.19,-1.0,4.63,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.0,0.0,63.0,0.0,66.0,0.0,79.0,0.0,80.0,0.0,85.0,0.0,71.0,0.0,70.0,0.0,2
B74FC049XPvAibaEXe/rtk4wDmxi9yScKKhi1WbU,24.25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.27,7.76,-1.0,8.47,7.5,-1.0,8.1,8.03,-1.0,8.05,8.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.0,0.0,75.0,0.0,66.0,0.0,78.0,0.0,85.0,0.0,90.0,0.0,76.0,0.0,80.0,0.0,0
59AF69E9XPvAibaEXe+RJ/Hp4D2y88U/F1+2RPXl,22.75,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.64,7.19,-1.0,8.18,8.04,-1.0,7.88,8.48,-1.0,7.93,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93.0,0.0,90.0,0.0,77.0,0.0,80.0,0.0,90.0,0.0,85.0,0.0,85.0,0.0,80.0,0.0,0
944F1673XPvAibaEXe+RJ/Hp4D2y82WAc4xxpIsw,24.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.23,6.9,-1.0,7.88,7.57,-1.0,7.65,8.45,-1.0,7.63,8.52,-1.0,8.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,0.0,80.0,0.0,80.0,0.0,75.0,0.0,80.0,0.0,85.0,0.0,76.0,0.0,80.0,0.0,1
48B23FB5XPvAibaEXe+RJ/Hp4D2y8ynZnIoJUTsT,21.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.43,7.02,-1.0,7.88,7.11,-1.0,6.22,6.63,-1.0,8.05,7.16,-1.0,8.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,0.0,66.0,0.0,66.0,0.0,57.0,0.0,80.0,0.0,68.0,0.0,70.0,0.0,70.0,0.0,1
1851EBA5XPvAibaEXe+RJ/Hp4D2y85FdSlCGi6hV,24.75,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.88,8.15,-1.0,8.15,7.43,-1.0,7.43,6.91,-1.0,8.51,7.52,-1.0,7.75,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,75.0,0.0,71.0,0.0,79.0,0.0,73.0,0.0,68.0,0.0,86.0,0.0,88.0,0.0,1
5EF71766XPvAibaEXe+RJ/Hp4D2y8wfFlRYX07/G,24.25,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.75,8.14,-1.0,8.38,8.55,-1.0,8.39,8.08,-1.0,8.76,8.64,-1.0,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,0.0,73.0,0.0,64.0,0.0,86.0,0.0,90.0,0.0,85.0,0.0,86.0,0.0,90.0,0.0,0
C202EB07XPvAibaEXe+RJ/Hp4D2y8xRLY0fsf3rO,23.25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.36,6.52,-1.0,7.95,6.29,-1.0,6.74,7.22,-1.0,5.22,4.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,0.0,64.0,0.0,66.0,0.0,65.0,0.0,78.0,0.0,68.0,0.0,75.0,0.0,74.0,0.0,2
E8B62779XPvAibaEXe+RJ/Hp4D2y80sWiccrtoip,21.75,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.42,3.47,-1.0,5.85,5.41,3.71,5.23,5.04,5.0,5.3,5.41,-1.0,4.55,0.73,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,0.0,53.0,0.0,61.0,0.0,64.0,0.0,79.0,0.0,74.0,0.0,79.0,0.0,74.0,0.0,3
26E7FDE2XPvAibaEXe+RJ/Hp4D2y87uHxrAcmcm2,22.75,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.04,7.87,-1.0,8.0,7.08,-1.0,7.93,7.82,-1.0,7.38,7.5,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.0,0.0,78.0,0.0,74.0,0.0,65.0,0.0,80.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0,1
DDB473F3XPvAibaEXe9kkdDkOt5iFiHBZxhqnmGM,23.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.95,6.49,-1.0,7.76,6.8,-1.0,6.5,6.73,-1.0,6.68,6.13,-1.0,5.12,-1.0,-1.0,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.0,0.0,85.0,0.0,66.0,0.0,88.0,0.0,90.0,0.0,85.0,0.0,81.0,0.0,75.0,0.0,2
A8791F84XPvAibaEXe9kkdDkOt5iFpeWnqoQKzN7,23.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.19,8.33,10.0,9.25,8.73,-1.0,8.92,8.92,9.65,9.25,9.14,-1.0,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,90.0,0.0,87.0,0.0,100.0,0.0,95.0,0.0,95.0,0.0,90.0,0.0,90.0,0.0,0
17E2923DXPvAibaEXe9kkdDkOt5iFjQGt9DxGJRj,23.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.88,5.84,-1.0,3.87,0.0,-1.0,4.97,6.61,8.6,6.56,6.29,-1.0,5.45,6.24,-1.0,6.76,1.0,-1.0,7.65,-1.0,-1.0,-1.0,74.0,0.0,62.0,0.0,8.0,0.0,35.0,0.0,58.0,0.0,75.0,0.0,65.0,0.0,65.0,0.0,2
128BEA13XPvAibaEXe9kkdDkOt5iFomW++0EMyBm,22.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.95,6.02,-1.0,6.78,6.02,-1.0,5.86,6.7,5.85,7.2,5.65,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.0,0.0,72.0,0.0,76.0,0.0,73.0,0.0,79.0,0.0,80.0,0.0,78.0,0.0,77.0,0.0,1
7110F626XPvAibaEXe9kkdDkOt5iFmMAIPwDGEG9,24.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.96,7.78,-1.0,7.88,8.15,-1.0,7.62,8.29,-1.0,8.38,8.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,81.0,0.0,66.0,0.0,93.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,85.0,0.0,0
6F909887XPvAibaEXe9kkdDkOt5iFndo8cGwFbW5,22.25,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.18,6.32,7.4,6.56,6.21,-1.0,6.17,7.79,-1.0,7.38,7.98,-1.0,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,0.0,65.0,0.0,60.0,0.0,60.0,0.0,76.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0,1
A99EF175XPvAibaEXe9kkdDkOt5iFnXzQZZM81t5,24.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.42,6.86,-1.0,8.36,8.29,-1.0,8.11,7.46,-1.0,8.71,7.95,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.0,0.0,71.0,0.0,81.0,0.0,80.0,0.0,91.0,0.0,75.0,0.0,90.0,0.0,85.0,0.0,0
18367BF6XPvAibaEXe9kkdDkOt5iFkKb1A7FoXv+,21.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.17,5.83,-1.0,5.88,2.38,-1.0,5.57,6.45,8.3,5.59,6.08,-1.0,5.93,5.6,-1.0,4.1,-1.0,8.7,-1.0,-1.0,-1.0,-1.0,78.0,0.0,70.0,0.0,66.0,0.0,57.0,0.0,60.0,0.0,75.0,0.0,64.0,0.0,73.0,0.0,2
3E31C31AXPvAibaEXe+E+n9mGyneJ0V6JHJoJSe+,22.75,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.93,6.16,-1.0,5.69,6.51,-1.0,6.74,7.28,6.5,8.23,7.54,-1.0,8.17,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,0.0,68.0,0.0,63.0,0.0,74.0,0.0,76.0,0.0,85.0,0.0,86.0,0.0,95.0,0.0,1
887FD38AXPvAibaEXe+E+n9mGyneJ+o6HCo/+ZhX,23.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.64,4.47,-1.0,6.29,4.61,5.1,4.9,3.65,6.9,3.24,4.67,-1.0,3.42,6.92,-1.0,4.06,1.67,-1.0,3.46,5.9,-1.0,3.75,92.0,0.0,77.0,0.0,64.0,0.0,68.0,0.0,85.0,0.0,68.0,0.0,71.0,0.0,70.0,0.0,3
F0331FB3XPvAibaEXe+E+n9mGyneJ0MHxGhsw/QY,22.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.01,5.53,-1.0,5.77,6.13,-1.0,7.26,6.56,-1.0,6.16,7.96,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,0.0,34.0,0.0,62.0,0.0,54.0,0.0,83.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,2
93F7E523XPvAibaEXe+E+n9mGyneJ+aGlbvGGQIn,23.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.06,6.09,-1.0,7.66,6.73,-1.0,8.14,8.89,-1.0,7.55,7.03,-1.0,8.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,0.0,62.0,0.0,64.0,0.0,71.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,1
5B997E53XPvAibaEXe+E+n9mGyneJ70Lhr+6U41d,20.25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.74,5.49,6.61,5.31,4.57,-1.0,6.56,6.01,6.85,4.96,6.31,-1.0,6.03,6.56,-1.0,0.2,3.0,-1.0,2.7,-1.0,-1.0,-1.0,84.0,0.0,75.0,0.0,62.0,0.0,51.0,0.0,61.0,0.0,73.0,0.0,68.0,0.0,67.0,0.0,2
14F36C86XPvAibaEXe+E+n9mGyneJx876KeeY376,22.75,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.96,3.37,-1.0,2.1,6.47,-1.0,3.84,0.17,-1.0,0.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,0.0,31.0,0.0,7.0,0.0,43.0,0.0,49.0,0.0,46.0,0.0,60.0,0.0,41.0,0.0,4
61F8125DXPvAibaEXe9RBNO8knVPD1aCyE6IUBmm,23.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.34,6.11,-1.0,6.97,7.18,8.1,8.06,5.29,-1.0,7.69,6.36,8.5,6.38,2.3,-1.0,8.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,61.0,0.0,67.0,0.0,62.0,0.0,71.0,0.0,90.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,1
F9BBA2D7XPvAibaEXe9RBNO8knVPDzVz7Wh1D/0T,24.25,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.65,7.72,-1.0,7.87,8.37,-1.0,7.79,8.21,-1.0,8.41,8.41,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,73.0,0.0,68.0,0.0,93.0,0.0,95.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,0
F2CBBCC1XPvAibaEXe9RBNO8knVPDxH6/lxCwoE5,24.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.12,7.5,-1.0,8.24,7.73,-1.0,7.89,8.99,-1.0,8.57,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.0,0.0,81.0,0.0,69.0,0.0,87.0,0.0,80.0,0.0,85.0,0.0,76.0,0.0,75.0,0.0,0
081B601DXPvAibaEXe9RBNO8knVPD9AgF+6CJerg,23.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.62,3.9,-1.0,6.12,5.7,-1.0,5.66,6.72,8.1,8.0,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.0,0.0,44.0,0.0,54.0,0.0,34.0,0.0,72.0,0.0,68.0,0.0,70.0,0.0,60.0,0.0,2
DE042902XPvAibaEXe9RBNO8knVPD9+l7TQCEgD1,20.75,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.72,5.37,6.52,6.22,6.2,-1.0,6.8,7.24,8.0,6.59,6.99,-1.0,7.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,0.0,78.0,0.0,76.0,0.0,72.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,2
FCCF477AXPvAibaEXe9RBNO8knVPD1lNCz+Xkb5b,23.25,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.48,6.97,-1.0,8.48,8.23,-1.0,8.15,7.92,-1.0,8.39,9.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,96.0,0.0,96.0,0.0,79.0,0.0,83.0,0.0,80.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,0
68CE8BF0XPvAibaEXe9RBNO8knVPDzBP8FuKR2+8,23.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.98,3.13,-1.0,4.42,2.78,-1.0,5.44,4.2,6.25,4.12,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,0.0,66.0,0.0,47.0,0.0,51.0,0.0,68.0,0.0,70.0,0.0,71.0,0.0,70.0,0.0,4
D3F155E8XPvAibaEXe+HeL85QGo03VAAId5CwzhR,21.25,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.32,8.19,-1.0,7.95,7.42,-1.0,7.11,6.3,-1.0,7.06,7.0,-1.0,8.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,0.0,82.0,0.0,79.0,0.0,87.0,0.0,86.0,0.0,95.0,0.0,70.0,0.0,78.0,0.0,1
D4A3767EXPvAibaEXe+HeL85QGo03UJMuLYWArHq,22.75,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.24,2.22,-1.0,4.67,3.41,-1.0,6.43,0.72,-1.0,3.37,0.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.0,0.0,58.0,0.0,42.0,0.0,50.0,0.0,80.0,0.0,55.0,0.0,60.0,0.0,55.0,0.0,4
AC99E801XPvAibaEXe+HeL85QGo03cWoA4lJPyvW,22.75,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.78,6.26,-1.0,7.58,6.92,-1.0,7.59,7.3,-1.0,6.72,7.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,0.0,59.0,0.0,62.0,0.0,71.0,0.0,78.0,0.0,73.0,0.0,65.0,0.0,60.0,0.0,1
566261C0XPvAibaEXe+HeL85QGo03a9hUZtbafsZ,21.75,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.79,6.09,-1.0,7.26,5.69,4.6,4.65,5.97,7.5,6.93,5.39,-1.0,0.0,6.5,-1.0,7.6,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,66.0,0.0,55.0,0.0,56.0,0.0,79.0,0.0,71.0,0.0,75.0,0.0,65.0,0.0,72.0,0.0,2
CD31A617XPvAibaEXe+HeL85QGo03eLxcuXFza9X,23.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.73,7.92,-1.0,8.68,8.69,-1.0,9.02,8.48,-1.0,9.12,8.97,-1.0,9.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93.0,0.0,99.0,0.0,86.0,0.0,95.0,0.0,95.0,0.0,100.0,0.0,100.0,0.0,95.0,0.0,0
DE475334XPvAibaEXe+HeL85QGo03cbzPkTthuaD,21.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.53,6.71,-1.0,7.6,7.43,-1.0,7.98,8.32,-1.0,8.87,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,78.0,0.0,81.0,0.0,89.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,0
7DE3D11FXPvAibaEXe+HeL85QGo03ZWf63j/o56e,23.75,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.55,7.35,-1.0,7.35,7.0,-1.0,8.41,8.25,-1.0,8.03,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,0.0,71.0,0.0,64.0,0.0,76.0,0.0,90.0,0.0,90.0,0.0,81.0,0.0,85.0,0.0,1
D0D3E479XPvAibaEXe9dKITjhF3qTbDIVCd0AUNE,22.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.81,6.85,-1.0,6.86,7.33,-1.0,6.65,6.92,-1.0,6.96,7.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,82.0,0.0,70.0,0.0,83.0,0.0,85.0,0.0,75.0,0.0,86.0,0.0,75.0,0.0,1
6804DC20XPvAibaEXe9dKITjhF3qTSqJgqvgUdJ2,23.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.51,6.54,-1.0,7.95,6.99,-1.0,7.14,7.24,-1.0,7.96,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,86.0,0.0,70.0,0.0,83.0,0.0,80.0,0.0,75.0,0.0,81.0,0.0,75.0,0.0,1
19C13BF9XPvAibaEXe9dKITjhF3qTfDTJ4iekS7O,22.75,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.43,8.52,-1.0,8.52,7.68,-1.0,7.49,7.87,5.0,6.55,8.61,-1.0,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,93.0,0.0,94.0,0.0,94.0,0.0,100.0,0.0,95.0,0.0,100.0,0.0,95.0,0.0,1
2BCDCB8CXPvAibaEXe9dKITjhF3qTX8u1xEbQLTC,24.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.93,7.17,-1.0,6.87,7.29,-1.0,7.08,6.78,-1.0,7.85,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.0,0.0,74.0,0.0,67.0,0.0,80.0,0.0,90.0,0.0,85.0,0.0,81.0,0.0,75.0,0.0,1
