mssv,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
0155D7F9XPvAibaEXe+RaLErOlzghWNFVX9jT8kn,0.806,0.755,-1.0,0.866,0.829,-1.0,0.834,0.842,-1.0,0.874,0.869,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.95,0.88,0.83,0.8,1.0,1.0,0.81,0.85,0.73,0.58,0.4125,-1.0,-1.0,-1.0,-1.0,-1.0
0188BAD2XPvAibaEXe/AdnwkoyhfDtYg0Faie5sR,0.734,0.709,-1.0,0.643,0.6849999999999999,-1.0,0.611,0.697,-1.0,0.6799999999999999,0.39,-1.0,0.564,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.8,0.81,0.75,0.81,0.82,0.72,0.71,0.85,0.79,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
018B537BXPvAibaEXe+JOtnwEvC97qLE0CEjcJMZ,0.859,0.772,-1.0,0.716,0.807,0.73,0.898,0.8460000000000001,-1.0,0.8939999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
01B2E0C0XPvAibaEXe+LbmSTUWVMuCiA7Fe9lwmP,0.7190000000000001,0.728,-1.0,0.817,0.753,-1.0,0.772,0.72,-1.0,0.721,0.8800000000000001,-1.0,0.834,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.8,0.85,0.9,0.9,0.8,0.88,0.91,0.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,0.533,0.231,-1.0,0.217,0.296,0.17099999999999999,0.532,0.27,-1.0,0.382,0.508,-1.0,0.697,0.7030000000000001,0.42000000000000004,0.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.55,0.62,0.55,0.66,0.67,0.75,0.59,0.81,0.82,0.77,0.5625,-1.0,-1.0,-1.0,-1.0,-1.0
023D2F97XPvAibaEXe/V92w6Vxv2r1UinrIdobJ6,0.534,0.775,-1.0,0.73,0.702,-1.0,0.7,0.758,-1.0,0.72,0.892,-1.0,0.8400000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.75,0.76,0.75,0.83,0.79,0.66,0.73,0.76,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
024F7582XPvAibaEXe/QPFjJxKB5fpc+JU5L2yoh,0.8150000000000001,0.76,-1.0,0.7809999999999999,0.8230000000000001,-1.0,0.8390000000000001,0.8019999999999999,-1.0,0.8019999999999999,0.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.9,0.85,0.85,1.0,1.0,1.0,0.99,0.76,0.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,0.595,0.542,0.4,0.46699999999999997,0.485,0.44299999999999995,0.553,0.512,-1.0,0.512,0.502,-1.0,0.481,0.46399999999999997,0.22999999999999998,0.33399999999999996,0.173,-1.0,0.0,-1.0,-1.0,-1.0,0.72,0.71,0.71,0.72,0.72,0.53,0.53,0.67,0.44,0.6,0.55,0.6233766233766234,0.4,0.5,0.5,0.0
0266A632XPvAibaEXe8fDZWQ6Sz6wmY53Xv+7QbI,0.62,0.5599999999999999,-1.0,0.5559999999999999,0.693,-1.0,0.666,0.597,-1.0,0.341,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.85,0.88,0.96,0.77,0.82,0.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,0.375,0.391,0.5860000000000001,0.485,0.58,-1.0,0.364,0.1,0.5,0.365,0.028000000000000004,0.5,0.28700000000000003,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7,0.71,0.71,0.67,0.67,0.66,0.51,0.51,0.37,0.55,0.4625,0.5194805194805194,-1.0,-1.0,-1.0,-1.0
026C80C5XPvAibaEXe8kGcWiFCcO6X+kqE6zW6qM,0.603,0.5820000000000001,-1.0,0.654,0.5650000000000001,-1.0,0.142,0.5700000000000001,-1.0,0.075,-1.0,-1.0,0.42400000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.65,0.85,0.8,0.79,0.66,0.8,0.45,0.71,0.66,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
02784045XPvAibaEXe+72vl6t/d8GVXw6d/9TNFr,0.613,0.576,0.64,0.54,0.5599999999999999,0.73,0.52,0.58,-1.0,0.5599999999999999,0.686,-1.0,0.7110000000000001,0.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.78,0.9,0.81,0.8,0.8,0.94,0.79,0.82,0.74,0.7,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
0294BF8FXPvAibaEXe9ggqkCdMDyeA7ept6yymJB,0.6849999999999999,0.828,-1.0,0.774,0.762,-1.0,0.746,0.807,-1.0,0.791,0.791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.9,0.9,0.9,0.98,1.0,1.0,0.74,0.66,0.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
029FF400XPvAibaEXe/CDMtnBauOUI3KOirhtT3a,0.5549999999999999,0.758,0.72,0.704,0.745,0.0,0.683,0.778,-1.0,0.849,0.737,-1.0,0.8230000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.99,0.9,0.91,0.79,0.82,0.84,0.91,1.0,0.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
02B1B771XPvAibaEXe/MFNByxh05bwp2psmEm6tl,0.701,0.6679999999999999,-1.0,0.724,0.683,-1.0,0.604,0.71,-1.0,0.753,0.881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.95,1.0,0.9,0.75,0.81,0.9,0.83,0.96,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
02B5E19DXPvAibaEXe+6DwsvcvouVduD45n92KAo,0.579,0.607,0.58,0.605,0.6519999999999999,-1.0,0.5860000000000001,0.554,-1.0,0.133,0.592,-1.0,-1.0,0.051000000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.62,0.64,0.81,0.75,0.79,0.74,0.58,0.67,0.58,0.58,0.375,-1.0,-1.0,-1.0,-1.0,-1.0
02BF7901XPvAibaEXe81w9eVvyp+l/OBpi+Ps6nu,0.762,0.51,-1.0,0.6809999999999999,0.651,-1.0,0.682,0.43899999999999995,-1.0,0.29100000000000004,0.056999999999999995,-1.0,0.512,0.11499999999999999,-1.0,0.606,0.775,-1.0,-1.0,0.0,-1.0,-1.0,0.85,0.65,0.64,0.7,0.8,0.7,0.75,0.7,0.79,0.58,0.375,0.6233766233766234,-1.0,-1.0,-1.0,-1.0
02C4644FXPvAibaEXe+wmtNhlfgIwhu0VSXU3tYN,0.643,0.636,-1.0,0.745,0.8130000000000001,-1.0,0.763,0.868,-1.0,0.8550000000000001,0.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86,0.87,0.87,0.96,0.96,1.0,1.0,0.81,0.79,1.0,0.8125,-1.0,-1.0,-1.0,-1.0,-1.0
02F183F0XPvAibaEXe/kJUgsv26Ua01LZ73bPyUY,0.679,0.368,-1.0,0.748,0.689,0.6759999999999999,0.693,0.645,-1.0,0.7929999999999999,0.6639999999999999,-1.0,0.734,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.9,0.66,0.94,0.67,0.62,0.65,0.8,0.8,0.68,0.6875,0.45454545454545453,0.1111111111111111,0.26666666666666666,-1.0,-1.0
02FA9B28XPvAibaEXe9hPQQhQOOPyX9iSjJX1yiu,0.284,0.078,-1.0,0.475,0.020999999999999998,-1.0,0.319,0.5980000000000001,0.4,0.43,0.175,0.265,0.481,0.086,-1.0,0.014000000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.59,0.48,0.48,0.54,0.54,0.24,0.24,0.1,0.3,0.15,0.375,-1.0,-1.0,-1.0,-1.0,-1.0
030FC1CFXPvAibaEXe+9lRniSKKSh3iBkTOiNqQs,0.6839999999999999,0.587,-1.0,0.471,0.5650000000000001,0.756,0.675,0.682,-1.0,0.687,0.6980000000000001,0.9400000000000001,0.709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86,0.86,0.68,0.68,0.31,0.64,0.62,0.57,0.76,0.75,0.6,0.7792207792207793,0.1111111111111111,0.16666666666666666,0.1,0.0
032009DBXPvAibaEXe8hLNatuVCg+bidSLDlKFer,0.8,0.5660000000000001,-1.0,0.596,0.364,-1.0,0.43,0.331,-1.0,0.618,0.32799999999999996,0.5599999999999999,0.6559999999999999,0.5549999999999999,-1.0,0.475,0.647,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.8,0.55,0.69,0.58,0.55,0.55,0.76,0.7,0.68,0.7375,0.45454545454545453,0.35555555555555557,0.43333333333333335,-1.0,-1.0
0336A8FDXPvAibaEXe97q47CdxnNZKAUu5+2jDyf,0.5690000000000001,0.593,-1.0,0.5780000000000001,0.162,0.65,0.631,0.369,-1.0,0.42699999999999994,0.391,-1.0,0.653,0.395,-1.0,0.397,0.647,-1.0,0.53,0.52,-1.0,-1.0,0.85,0.85,0.83,0.81,0.6,0.76,0.65,0.85,0.83,0.65,0.625,0.45454545454545453,0.35555555555555557,-1.0,-1.0,-1.0
0339FEA3XPvAibaEXe/67dyjFFUOJsO0SSal/unw,0.47800000000000004,0.568,-1.0,0.612,0.562,0.82,0.6769999999999999,0.692,-1.0,0.631,0.742,-1.0,0.728,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,1.0,0.9,0.79,0.91,0.87,0.77,0.74,0.74,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
0349C6B8XPvAibaEXe80b1fr0fH/JkdDh3dWSII8,0.5519999999999999,0.449,0.7,0.75,0.642,-1.0,0.769,0.752,-1.0,0.77,0.477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86,0.52,0.67,0.63,0.8,0.8,0.76,0.7,0.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
035AEF81XPvAibaEXe/y2t7DVG8TDXVGQmvbKE12,0.7150000000000001,0.5429999999999999,-1.0,0.6559999999999999,0.609,-1.0,0.604,0.661,-1.0,0.758,0.876,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.8,0.65,0.82,0.75,0.58,0.66,0.8,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0375F69FXPvAibaEXe9JdUmjPcaT8kzHYZ2eSjwX,0.742,0.774,-1.0,0.7969999999999999,0.738,-1.0,0.746,0.853,0.67,0.8939999999999999,0.8880000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.84,0.87,0.87,0.66,0.66,0.82,0.82,0.89,0.76,0.68,0.7,-1.0,-1.0,-1.0,-1.0,-1.0
0388C53EXPvAibaEXe9F2tx/ToPx3FKeDTdDjuhB,0.709,0.673,-1.0,0.64,0.434,0.85,0.678,0.6940000000000001,0.61,0.784,0.844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.78,0.81,0.85,0.75,0.76,0.8,0.98,0.81,0.83,0.58,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
0394FD62XPvAibaEXe9D0puFBsAtkmu/3f4p7oUp,0.8480000000000001,0.8869999999999999,-1.0,0.808,0.8880000000000001,-1.0,0.8300000000000001,0.849,-1.0,0.8390000000000001,0.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.85,0.96,0.95,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0397E523XPvAibaEXe+q0E3QguGBpXo0jV2oyFig,0.704,0.5389999999999999,-1.0,0.45099999999999996,0.6719999999999999,-1.0,0.6519999999999999,0.575,-1.0,0.794,0.3,-1.0,0.331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.83,0.95,0.8,0.91,0.8,0.89,0.56,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0398BD47XPvAibaEXe+1qnC7LACO/Xq5fbBTAgzN,0.7070000000000001,0.6519999999999999,-1.0,0.654,0.6809999999999999,-1.0,0.5559999999999999,0.48600000000000004,-1.0,0.54,0.386,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9,0.91,0.69,0.7,0.71,0.87,0.56,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
039A40EBXPvAibaEXe/sW+jVmHnQGlexsxcKegMx,0.615,0.546,-1.0,0.768,0.6900000000000001,-1.0,0.6950000000000001,0.704,-1.0,0.8150000000000001,0.767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.71,0.83,0.9,0.9,0.81,0.75,0.81,0.94,0.58,0.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
03B1BF87XPvAibaEXe83EtiN4MI2ns5qclkPljKC,0.727,0.725,-1.0,0.788,0.729,-1.0,0.771,0.7809999999999999,-1.0,0.798,0.7929999999999999,-1.0,0.8109999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.88,0.78,0.78,0.9,0.9,0.67,0.86,0.85,0.64,0.68,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
03B3F65FXPvAibaEXe+QJ0MB5TsYNe5nyw6HufAr,0.712,0.5589999999999999,-1.0,0.642,0.616,0.54,0.622,0.608,-1.0,0.489,0.579,-1.0,0.79,0.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.75,0.76,0.75,0.72,0.72,0.66,0.8,0.84,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
03C79B24XPvAibaEXe+PAOVcd+LnOZDHTOc4IJv0,0.829,0.629,-1.0,0.729,0.679,-1.0,0.64,0.615,-1.0,0.708,0.759,0.8,0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.67,0.66,0.71,0.8,0.73,0.8,0.75,0.68,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
03CB8DC4XPvAibaEXe+4XPPXlKRz0LWy5kJsvBRv,0.778,0.612,-1.0,0.6849999999999999,0.5860000000000001,-1.0,0.688,0.637,0.0,0.616,0.673,0.0,0.515,0.825,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.93,0.81,0.71,0.77,0.8,0.68,0.76,0.85,0.66,0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
03E9147DXPvAibaEXe+NnQrnI1K9JMnAja73zCHH,0.669,0.579,-1.0,0.702,0.767,-1.0,0.767,0.744,-1.0,0.773,0.7030000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.9,0.81,0.75,0.93,0.83,0.86,0.76,0.66,0.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
03ECE99EXPvAibaEXe8NoNh54Mn6M+2xXKb+BCMr,0.866,0.662,-1.0,0.747,0.6900000000000001,-1.0,0.693,0.572,-1.0,0.6849999999999999,0.682,-1.0,0.771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.79,0.61,0.64,0.61,0.8,0.74,0.76,0.8,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
03F181B0XPvAibaEXe+7uLWSh9XvQs9BhtrBVBeU,0.721,0.6839999999999999,-1.0,0.7230000000000001,0.696,-1.0,0.697,0.741,-1.0,0.78,0.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.64,0.67,0.9,0.8,0.76,0.75,0.81,0.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0402B932XPvAibaEXe9xHju59ydahTjwi8JiBa4z,0.6809999999999999,0.5730000000000001,-1.0,0.741,0.6599999999999999,-1.0,0.751,0.755,-1.0,0.7849999999999999,0.746,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.89,0.72,0.64,0.74,0.85,0.8,0.8,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0406981FXPvAibaEXe+M8JaUhbJyecydVJn03CsO,0.616,0.509,0.61,0.754,0.689,-1.0,0.771,0.775,-1.0,0.773,0.701,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.56,0.83,0.76,0.9,0.76,0.75,0.74,0.9,0.58,0.58,0.475,0.5584415584415584,0.1111111111111111,-1.0,-1.0,-1.0
0419426CXPvAibaEXe/EvmuerN6w1BIIPdWHHov2,0.606,0.5780000000000001,0.73,0.638,0.611,-1.0,0.713,0.782,-1.0,0.8109999999999999,0.791,-1.0,-1.0,0.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.76,0.8,0.76,0.75,0.81,0.84,0.76,0.79,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
043AE465XPvAibaEXe86sbeN0/YCTVJDeWwsGcv7,0.788,0.734,-1.0,0.861,0.75,-1.0,0.8240000000000001,0.757,-1.0,0.744,0.732,-1.0,0.44000000000000006,0.799,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66,0.83,1.0,0.85,0.91,0.9,0.83,0.74,0.53,0.71,0.475,0.5584415584415584,0.1111111111111111,-1.0,-1.0,-1.0
043ECE64XPvAibaEXe8p7+QBLh7hjqIhsiZHycCn,0.6599999999999999,0.627,-1.0,0.637,0.5469999999999999,-1.0,0.5589999999999999,0.62,-1.0,0.607,0.398,-1.0,0.6559999999999999,0.665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.95,0.95,0.79,0.89,0.79,0.81,0.71,0.82,0.72,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
045380DDXPvAibaEXe+ItThaeWSaTjqzWjK/+ZK7,0.679,0.755,-1.0,0.798,0.79,-1.0,0.8140000000000001,0.786,-1.0,0.779,0.842,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.76,0.8,0.76,0.85,0.95,1.0,0.83,0.91,0.86,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
0457DCC0XPvAibaEXe/CDMtnBauOUNMC60BG9GmS,0.724,0.7929999999999999,-1.0,0.744,0.8,-1.0,0.8380000000000001,0.8310000000000001,-1.0,0.829,0.8140000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.85,1.0,0.9,1.0,1.0,1.0,0.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0463ACC3XPvAibaEXe+Ps8zYokGtSapa8Xbcuvzs,0.654,0.8699999999999999,-1.0,0.67,0.778,-1.0,0.712,0.714,-1.0,0.765,0.734,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.8,0.95,0.85,0.88,0.79,0.98,0.84,0.66,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
046DFC1EXPvAibaEXe8d5+4VMyfVsJ8BKuqNRrBF,0.704,0.758,-1.0,0.759,0.835,-1.0,0.8160000000000001,0.8140000000000001,-1.0,0.893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.95,1.0,1.0,0.96,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
047911D8XPvAibaEXe+fPSOag5leTYMAZx0GJa1L,0.592,0.51,-1.0,0.701,0.589,-1.0,0.7,0.6839999999999999,-1.0,0.6980000000000001,0.504,-1.0,0.522,0.65,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.72,0.54,0.53,0.76,0.75,0.76,0.74,0.62,0.69,0.4125,0.45454545454545453,-1.0,-1.0,-1.0,-1.0
047B5CA3XPvAibaEXe8c53vaOKMxC239GQMYdXlR,0.906,0.8640000000000001,-1.0,0.897,0.784,-1.0,0.632,0.739,0.9,0.8009999999999999,0.829,-1.0,0.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.83,0.83,0.78,0.83,0.73,0.6,0.68,0.76,0.75,0.65,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
04937B4DXPvAibaEXe+KnWgScvZ27EaSNJL9HdvK,0.538,0.384,0.446,0.657,0.795,0.0,0.774,0.6719999999999999,-1.0,0.622,0.46799999999999997,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69,0.73,0.79,0.81,0.77,0.8,0.72,0.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
049B1D99XPvAibaEXe+7yjglV2dMp28RxoCMvatp,0.671,0.716,-1.0,0.739,0.776,0.71,0.588,0.617,-1.0,0.744,0.748,-1.0,0.5549999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.85,0.8,0.8,0.79,0.85,0.79,0.84,0.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
04B8CFCFXPvAibaEXe/baiw3K4HkF2jQGbVW7zgO,0.673,0.5980000000000001,-1.0,0.739,0.713,-1.0,0.714,0.79,-1.0,0.8240000000000001,0.883,-1.0,0.907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.84,0.84,0.74,0.83,0.82,0.64,0.68,0.68,0.83,0.75,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
04C9CC0EXPvAibaEXe/S5mChdnrLm80qIvJ4ryp4,0.674,0.591,-1.0,0.82,0.757,-1.0,0.733,0.6799999999999999,-1.0,0.73,0.717,0.6599999999999999,0.783,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.74,0.74,0.82,0.96,0.9,0.52,0.74,0.9,0.75,0.88,0.75,-1.0,-1.0,-1.0,-1.0,-1.0
04CA893BXPvAibaEXe/SouBySQ9Uj8rioKR0JeF/,0.678,0.495,-1.0,0.643,0.354,-1.0,0.361,0.536,-1.0,0.753,0.126,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66,0.66,0.8,0.75,0.71,0.8,0.79,0.61,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
04CD33EBXPvAibaEXe++B0JyCbXA1LAC7v3DyD0t,0.647,0.40700000000000003,0.0,0.7230000000000001,0.775,-1.0,0.866,0.758,-1.0,0.8320000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.95,0.85,0.9,0.9,1.0,1.0,0.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
04D98A42XPvAibaEXe9whL/t4cdMZYa7qJs9tdR2,0.465,0.01,-1.0,-1.0,0.32,0.0,0.385,0.282,0.52,0.7230000000000001,0.42800000000000005,0.755,0.29300000000000004,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.67,0.67,0.3,0.05,0.04,0.33,0.6,0.59,0.7,0.6,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
04DDFC34XPvAibaEXe8zLanLNVS12W6u8w3Iex7Z,0.726,0.738,0.8099999999999999,0.675,0.8,-1.0,0.696,0.725,-1.0,0.8539999999999999,0.62,0.65,0.9099999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.92,0.86,0.76,0.81,0.85,0.75,0.85,0.85,0.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
04F1D2FBXPvAibaEXe+nNcqpVbk9mW5m1LZhoulC,0.43200000000000005,0.499,0.63,0.499,0.517,-1.0,0.346,0.43600000000000005,-1.0,0.46699999999999997,0.526,0.82,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.76,0.7,0.66,0.95,0.71,0.81,0.86,0.65,0.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
04F87408XPvAibaEXe80b1fr0fH/JuobsigdDkbt,0.686,0.697,0.51,0.714,0.693,-1.0,0.702,0.751,-1.0,0.769,0.8310000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.82,0.72,0.65,0.66,0.73,0.63,0.75,0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
04F89839XPvAibaEXe8ge2UHv4J4B7N8hGEpTcLN,0.705,0.795,-1.0,0.788,0.772,-1.0,0.8779999999999999,0.82,-1.0,0.891,0.8800000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.94,0.8,0.8,0.92,0.92,0.87,0.98,0.78,0.77,0.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
05092C76XPvAibaEXe//3t8+us0X0mVxYbHKgEu4,0.627,0.673,0.25,0.732,0.657,-1.0,0.553,0.47300000000000003,-1.0,0.519,0.8089999999999999,-1.0,0.596,0.673,-1.0,-1.0,0.47000000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.95,0.72,0.56,0.75,0.75,0.8441558441558441,0.3333333333333333,0.8333333333333334,0.0,-1.0
